* begin:	07/09/2023 16:27:54
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_A1_alpha_ifg.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
* 1	-1.9885254	10.0	456	2269	61043	740	3776941702	2725	0.0000000	0.0000000
* Date: 07/09/2023	Time: 16:28
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 20.001000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	20.00	3	1
1	3.00	20.00	4	3
2	6.00	20.00	3	7
3	9.00	20.00	3	6
4	12.00	20.00	4	3
5	15.00	20.00	9	2
6	18.00	20.00	4	6
7	21.00	20.00	2	5
8	24.00	20.00	7	2
9	27.00	20.00	6	3
10	30.00	20.00	3	3
11	33.00	20.00	4	4
12	36.00	20.00	4	10
13	39.00	20.00	5	3
14	42.00	20.00	5	4
15	45.00	20.00	3	5
16	48.00	20.00	3	4
17	51.00	20.00	1	4
18	54.00	20.00	3	2
19	57.00	20.00	1	7
20	60.00	20.00	4	4
21	63.00	20.00	4	5
22	66.00	20.00	3	6
23	69.00	20.00	1	7
24	72.00	20.00	0	4
25	75.00	20.00	3	8
26	78.00	20.00	2	7
27	81.00	20.00	0	5
28	84.00	20.00	4	11
29	87.00	20.00	5	7
30	90.00	20.00	4	6
31	93.00	20.00	5	1
32	96.00	20.00	2	3
33	99.00	20.00	3	8
34	102.00	20.00	2	10
35	105.00	20.00	3	8
36	108.00	20.00	3	7
37	111.00	20.00	5	1
38	114.00	20.00	3	5
39	117.00	20.00	3	11
40	120.00	20.00	8	5
41	123.00	20.00	2	6
42	126.00	20.00	5	3
43	129.00	20.00	1	7
44	132.00	20.00	1	5
45	135.00	20.00	2	3
46	138.00	20.00	4	5
47	141.00	20.00	7	5
48	144.00	20.00	4	4
49	147.00	20.00	3	3
50	150.00	20.00	5	8
51	153.00	20.00	1	7
52	156.00	20.00	1	3
53	159.00	20.00	1	1
54	162.00	20.00	2	3
55	165.00	20.00	2	5
56	168.00	20.00	3	2
57	171.00	20.00	3	2
58	174.00	20.00	4	5
59	177.00	20.00	3	7
60	180.00	20.00	1	3
61	183.00	20.00	2	3
62	186.00	20.00	1	7
63	189.00	20.00	3	7
64	192.00	20.00	4	10
65	195.00	20.00	4	11
66	198.00	20.00	1	7
67	201.00	20.00	4	3
68	204.00	20.00	1	5
69	207.00	20.00	5	12
70	210.00	20.00	3	6
71	213.00	20.00	0	6
72	216.00	20.00	1	5
73	219.00	20.00	2	4
74	222.00	20.00	7	4
75	225.00	20.00	4	5
76	228.00	20.00	6	4
77	231.00	20.00	3	2
78	234.00	20.00	1	4
79	237.00	20.00	4	4
80	240.00	20.00	2	5
81	243.00	20.00	3	5
82	246.00	20.00	3	3
83	249.00	20.00	3	6
84	252.00	20.00	2	2
85	255.00	20.00	3	8
86	258.00	20.00	4	2
87	261.00	20.00	2	7
88	264.00	20.00	3	8
89	267.00	20.00	2	9
90	270.00	20.00	1	5
91	273.00	20.00	3	5
92	276.00	20.00	3	2
93	279.00	20.00	5	7
94	282.00	20.00	2	6
95	285.00	20.00	5	4
96	288.00	20.00	1	2
97	291.00	20.00	3	10
98	294.00	20.00	4	8
99	297.00	20.00	2	3
100	300.00	20.00	5	6
101	303.00	20.00	2	2
102	306.00	20.00	2	8
103	309.00	20.00	4	4
104	312.00	20.00	2	4
105	315.00	20.00	1	5
106	318.00	20.00	1	4
107	321.00	20.00	5	3
108	324.00	20.00	4	5
109	327.00	20.00	4	6
110	330.00	20.00	4	8
111	333.00	20.00	4	8
112	336.00	20.00	3	4
113	339.00	20.00	5	3
114	342.00	20.00	2	1
115	345.00	20.00	0	6
116	348.00	20.00	4	4
117	351.00	20.00	2	3
118	354.00	20.00	8	3
119	357.00	20.00	2	6
120	360.00	20.00	1	3
121	363.00	20.00	4	11
122	366.00	20.00	3	3
123	369.00	20.00	2	8
124	372.00	20.00	1	5
125	375.00	20.00	2	2
126	378.00	20.00	2	8
127	381.00	20.00	3	3
128	384.00	20.00	4	3
129	387.00	20.00	1	3
130	390.00	20.00	4	5
131	393.00	20.00	3	8
132	396.00	20.00	2	3
133	399.00	20.00	6	3
134	402.00	20.00	2	5
135	405.00	20.00	4	5
136	408.00	20.00	6	6
137	411.00	20.00	3	4
138	414.00	20.00	7	3
139	417.00	20.00	3	9
140	420.00	20.00	4	8
141	423.00	20.00	3	7
