* begin:	01/09/2023 01:53:14
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2+A1_ifg.cfg
*
* no cfg file, sc file created manually
* 0	2.9882812	20.0	44315	5030	129732	123235	3776371998	172580	0.0000000	0.0000000
* Date: 01/09/2023	Time: 02:13
* Pulsetime (탎):0.000003	Looptime (탎): 401.000000	BinWidth (탎): 3.000000	BinCount: 134	measured time (s): 1200.006000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.01	172	427
1	3.00	1200.01	321	909
2	6.00	1200.01	323	845
3	9.00	1200.01	335	864
4	12.00	1200.01	302	887
5	15.00	1200.01	324	817
6	18.00	1200.01	287	879
7	21.00	1200.01	318	785
8	24.00	1200.01	312	883
9	27.00	1200.01	334	917
10	30.00	1200.01	350	912
11	33.00	1200.01	309	899
12	36.00	1200.01	334	866
13	39.00	1200.01	342	885
14	42.00	1200.01	331	900
15	45.00	1200.01	315	934
16	48.00	1200.01	365	941
17	51.00	1200.01	326	912
18	54.00	1200.01	323	967
19	57.00	1200.01	351	955
20	60.00	1200.01	358	968
21	63.00	1200.01	326	914
22	66.00	1200.01	338	1063
23	69.00	1200.01	308	981
24	72.00	1200.01	375	993
25	75.00	1200.01	335	949
26	78.00	1200.01	318	1010
27	81.00	1200.01	338	973
28	84.00	1200.01	315	973
29	87.00	1200.01	328	994
30	90.00	1200.01	369	1004
31	93.00	1200.01	358	907
32	96.00	1200.01	320	936
33	99.00	1200.01	310	864
34	102.00	1200.01	314	983
35	105.00	1200.01	297	868
36	108.00	1200.01	351	805
37	111.00	1200.01	367	810
38	114.00	1200.01	315	814
39	117.00	1200.01	333	823
40	120.00	1200.01	339	834
41	123.00	1200.01	324	764
42	126.00	1200.01	350	824
43	129.00	1200.01	320	900
44	132.00	1200.01	338	891
45	135.00	1200.01	310	914
46	138.00	1200.01	366	923
47	141.00	1200.01	320	894
48	144.00	1200.01	333	948
49	147.00	1200.01	309	987
50	150.00	1200.01	335	994
51	153.00	1200.01	346	960
52	156.00	1200.01	363	964
53	159.00	1200.01	340	1015
54	162.00	1200.01	324	967
55	165.00	1200.01	347	974
56	168.00	1200.01	323	1010
57	171.00	1200.01	326	1008
58	174.00	1200.01	330	971
59	177.00	1200.01	324	980
60	180.00	1200.01	343	992
61	183.00	1200.01	352	962
62	186.00	1200.01	349	985
63	189.00	1200.01	318	1011
64	192.00	1200.01	301	915
65	195.00	1200.01	311	949
66	198.00	1200.01	347	883
67	201.00	1200.01	331	887
68	204.00	1200.01	308	823
69	207.00	1200.01	316	845
70	210.00	1200.01	319	867
71	213.00	1200.01	347	911
72	216.00	1200.01	283	881
73	219.00	1200.01	312	833
74	222.00	1200.01	297	844
75	225.00	1200.01	339	883
76	228.00	1200.01	312	937
77	231.00	1200.01	325	855
78	234.00	1200.01	339	881
79	237.00	1200.01	369	915
80	240.00	1200.01	308	903
81	243.00	1200.01	354	919
82	246.00	1200.01	342	963
83	249.00	1200.01	359	928
84	252.00	1200.01	346	938
85	255.00	1200.01	316	930
86	258.00	1200.01	329	942
87	261.00	1200.01	327	928
88	264.00	1200.01	327	983
89	267.00	1200.01	331	983
90	270.00	1200.01	350	1023
91	273.00	1200.01	320	1010
92	276.00	1200.01	352	1015
93	279.00	1200.01	325	1019
94	282.00	1200.01	343	969
95	285.00	1200.01	311	948
96	288.00	1200.01	335	972
97	291.00	1200.01	348	984
98	294.00	1200.01	343	916
99	297.00	1200.01	358	934
100	300.00	1200.01	321	929
101	303.00	1200.01	343	885
102	306.00	1200.01	319	829
103	309.00	1200.01	342	814
104	312.00	1200.01	359	847
105	315.00	1200.01	324	794
106	318.00	1200.01	365	848
107	321.00	1200.01	336	809
108	324.00	1200.01	316	830
109	327.00	1200.01	360	793
110	330.00	1200.01	341	880
111	333.00	1200.01	332	952
112	336.00	1200.01	343	857
113	339.00	1200.01	308	890
114	342.00	1200.01	334	912
115	345.00	1200.01	312	938
116	348.00	1200.01	329	966
117	351.00	1200.01	315	1011
118	354.00	1200.01	326	948
119	357.00	1200.01	349	1019
120	360.00	1200.01	317	1010
121	363.00	1200.01	341	961
122	366.00	1200.01	346	984
123	369.00	1200.01	321	952
124	372.00	1200.01	351	932
125	375.00	1200.01	323	993
126	378.00	1200.01	314	953
127	381.00	1200.01	321	951
128	384.00	1200.01	311	962
129	387.00	1200.01	348	986
130	390.00	1200.01	336	956
131	393.00	1200.01	346	927
132	396.00	1200.01	321	896
133	399.00	1200.01	326	888
* end: 01/09/2023 02:13:20
