* begin:	13/09/2023 05:36:58
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1_19pt_pi16_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1494900	5.0	63740	163	32587	178479	3777422521	63903	0.0000000	0.0000000
* Date: 13/09/2023	Time: 06:02
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1500.012000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.01	229	594
1	3.00	1500.01	435	1228
2	6.00	1500.01	418	1184
3	9.00	1500.01	445	1174
4	12.00	1500.01	455	1157
5	15.00	1500.01	432	1199
6	18.00	1500.01	477	1255
7	21.00	1500.01	449	1208
8	24.00	1500.01	452	1294
9	27.00	1500.01	435	1229
10	30.00	1500.01	444	1275
11	33.00	1500.01	423	1267
12	36.00	1500.01	453	1259
13	39.00	1500.01	444	1226
14	42.00	1500.01	447	1226
15	45.00	1500.01	451	1213
16	48.00	1500.01	441	1214
17	51.00	1500.01	427	1203
18	54.00	1500.01	475	1203
19	57.00	1500.01	412	1159
20	60.00	1500.01	407	1190
21	63.00	1500.01	465	1215
22	66.00	1500.01	488	1152
23	69.00	1500.01	453	1258
24	72.00	1500.01	489	1267
25	75.00	1500.01	437	1222
26	78.00	1500.01	475	1247
27	81.00	1500.01	438	1228
28	84.00	1500.01	452	1271
29	87.00	1500.01	439	1258
30	90.00	1500.01	442	1268
31	93.00	1500.01	436	1207
32	96.00	1500.01	464	1288
33	99.00	1500.01	413	1255
34	102.00	1500.01	436	1244
35	105.00	1500.01	436	1255
36	108.00	1500.01	435	1257
37	111.00	1500.01	434	1273
38	114.00	1500.01	448	1297
39	117.00	1500.01	444	1245
40	120.00	1500.01	442	1263
41	123.00	1500.01	399	1222
42	126.00	1500.01	425	1199
43	129.00	1500.01	439	1268
44	132.00	1500.01	430	1154
45	135.00	1500.01	432	1198
46	138.00	1500.01	401	1228
47	141.00	1500.01	443	1129
48	144.00	1500.01	425	1211
49	147.00	1500.01	403	1179
50	150.00	1500.01	459	1201
51	153.00	1500.01	420	1183
52	156.00	1500.01	475	1238
53	159.00	1500.01	432	1176
54	162.00	1500.01	443	1265
55	165.00	1500.01	469	1170
56	168.00	1500.01	452	1257
57	171.00	1500.01	427	1251
58	174.00	1500.01	433	1213
59	177.00	1500.01	474	1271
60	180.00	1500.01	460	1208
61	183.00	1500.01	416	1298
62	186.00	1500.01	434	1287
63	189.00	1500.01	415	1262
64	192.00	1500.01	450	1322
65	195.00	1500.01	422	1243
66	198.00	1500.01	459	1268
67	201.00	1500.01	440	1298
68	204.00	1500.01	415	1230
69	207.00	1500.01	431	1318
70	210.00	1500.01	471	1247
71	213.00	1500.01	445	1238
72	216.00	1500.01	431	1236
73	219.00	1500.01	407	1243
74	222.00	1500.01	418	1260
75	225.00	1500.01	449	1244
76	228.00	1500.01	425	1244
77	231.00	1500.01	434	1309
78	234.00	1500.01	427	1258
79	237.00	1500.01	418	1217
80	240.00	1500.01	455	1194
81	243.00	1500.01	430	1171
82	246.00	1500.01	481	1218
83	249.00	1500.01	445	1169
84	252.00	1500.01	396	1168
85	255.00	1500.01	444	1098
86	258.00	1500.01	424	1226
87	261.00	1500.01	412	1172
88	264.00	1500.01	444	1214
89	267.00	1500.01	415	1224
90	270.00	1500.01	450	1244
91	273.00	1500.01	469	1178
92	276.00	1500.01	456	1222
93	279.00	1500.01	459	1313
94	282.00	1500.01	459	1274
95	285.00	1500.01	433	1308
96	288.00	1500.01	472	1316
97	291.00	1500.01	451	1320
98	294.00	1500.01	453	1225
99	297.00	1500.01	424	1267
100	300.00	1500.01	474	1236
101	303.00	1500.01	432	1297
102	306.00	1500.01	453	1310
103	309.00	1500.01	453	1256
104	312.00	1500.01	446	1301
105	315.00	1500.01	466	1243
106	318.00	1500.01	454	1269
107	321.00	1500.01	462	1313
108	324.00	1500.01	469	1337
109	327.00	1500.01	420	1201
110	330.00	1500.01	458	1233
111	333.00	1500.01	427	1239
112	336.00	1500.01	447	1144
113	339.00	1500.01	405	1221
114	342.00	1500.01	458	1123
115	345.00	1500.01	411	1135
116	348.00	1500.01	459	1124
117	351.00	1500.01	438	1155
118	354.00	1500.01	446	1136
119	357.00	1500.01	417	1165
120	360.00	1500.01	440	1198
121	363.00	1500.01	430	1209
122	366.00	1500.01	465	1220
123	369.00	1500.01	446	1239
124	372.00	1500.01	439	1213
125	375.00	1500.01	439	1302
126	378.00	1500.01	426	1288
127	381.00	1500.01	423	1177
128	384.00	1500.01	463	1240
129	387.00	1500.01	402	1241
130	390.00	1500.01	423	1353
131	393.00	1500.01	420	1264
132	396.00	1500.01	420	1266
133	399.00	1500.01	454	1223
134	402.00	1500.01	439	1272
135	405.00	1500.01	475	1272
136	408.00	1500.01	456	1280
137	411.00	1500.01	438	1241
138	414.00	1500.01	446	1243
139	417.00	1500.01	441	1236
140	420.00	1500.01	432	1300
141	423.00	1500.01	390	1164
142	426.00	1500.01	463	1283
143	429.00	1500.01	419	1231
144	432.00	1500.01	448	1177
* end: 13/09/2023 06:02:03
