* begin:	25/08/2023 17:30:54
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2+A1.cfg
*
* no cfg file, sc file created manually
* 0	2.9992676	20.0	9862	5144	118128	24689	3775822742	39695	0.0000000	0.0000000
* Date: 25/08/2023	Time: 17:39
* Pulsetime (탎):0.000003	Looptime (탎): 401.000000	BinWidth (탎): 3.000000	BinCount: 134	measured time (s): 484.499000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	484.50	33	128
1	3.00	484.50	68	223
2	6.00	484.50	78	239
3	9.00	484.50	89	249
4	12.00	484.50	94	251
5	15.00	484.50	88	223
6	18.00	484.50	102	272
7	21.00	484.50	88	241
8	24.00	484.50	94	248
9	27.00	484.50	92	226
10	30.00	484.50	85	251
11	33.00	484.50	88	229
12	36.00	484.50	89	206
13	39.00	484.50	70	179
14	42.00	484.50	81	154
15	45.00	484.50	78	167
16	48.00	484.50	68	148
17	51.00	484.50	72	141
18	54.00	484.50	70	126
19	57.00	484.50	55	132
20	60.00	484.50	64	110
21	63.00	484.50	62	86
22	66.00	484.50	59	125
23	69.00	484.50	73	107
24	72.00	484.50	41	125
25	75.00	484.50	41	124
26	78.00	484.50	54	125
27	81.00	484.50	54	140
28	84.00	484.50	65	139
29	87.00	484.50	61	154
30	90.00	484.50	72	180
31	93.00	484.50	80	203
32	96.00	484.50	79	204
33	99.00	484.50	83	223
34	102.00	484.50	96	234
35	105.00	484.50	66	253
36	108.00	484.50	62	274
37	111.00	484.50	77	240
38	114.00	484.50	107	258
39	117.00	484.50	84	258
40	120.00	484.50	88	317
41	123.00	484.50	88	248
42	126.00	484.50	95	231
43	129.00	484.50	73	222
44	132.00	484.50	80	236
45	135.00	484.50	80	229
46	138.00	484.50	85	210
47	141.00	484.50	77	189
48	144.00	484.50	80	173
49	147.00	484.50	73	170
50	150.00	484.50	83	132
51	153.00	484.50	71	144
52	156.00	484.50	64	106
53	159.00	484.50	53	111
54	162.00	484.50	50	136
55	165.00	484.50	52	104
56	168.00	484.50	56	105
57	171.00	484.50	49	115
58	174.00	484.50	65	129
59	177.00	484.50	51	106
60	180.00	484.50	59	155
61	183.00	484.50	66	131
62	186.00	484.50	65	180
63	189.00	484.50	74	166
64	192.00	484.50	80	210
65	195.00	484.50	71	219
66	198.00	484.50	84	215
67	201.00	484.50	95	194
68	204.00	484.50	98	255
69	207.00	484.50	89	237
70	210.00	484.50	119	270
71	213.00	484.50	72	279
72	216.00	484.50	89	210
73	219.00	484.50	79	231
74	222.00	484.50	87	270
75	225.00	484.50	71	239
76	228.00	484.50	94	255
77	231.00	484.50	103	207
78	234.00	484.50	85	234
79	237.00	484.50	79	175
80	240.00	484.50	84	163
81	243.00	484.50	74	191
82	246.00	484.50	72	170
83	249.00	484.50	50	157
84	252.00	484.50	57	143
85	255.00	484.50	71	146
86	258.00	484.50	54	126
87	261.00	484.50	69	108
88	264.00	484.50	65	97
89	267.00	484.50	45	117
90	270.00	484.50	56	118
91	273.00	484.50	51	133
92	276.00	484.50	57	112
93	279.00	484.50	63	134
94	282.00	484.50	64	158
95	285.00	484.50	49	139
96	288.00	484.50	67	132
97	291.00	484.50	68	172
98	294.00	484.50	84	203
99	297.00	484.50	73	164
100	300.00	484.50	96	233
101	303.00	484.50	77	235
102	306.00	484.50	83	278
103	309.00	484.50	81	245
104	312.00	484.50	107	262
105	315.00	484.50	68	251
106	318.00	484.50	83	270
107	321.00	484.50	80	242
108	324.00	484.50	82	309
109	327.00	484.50	90	242
110	330.00	484.50	109	233
111	333.00	484.50	76	215
112	336.00	484.50	90	212
113	339.00	484.50	84	176
114	342.00	484.50	72	172
115	345.00	484.50	70	138
116	348.00	484.50	69	150
117	351.00	484.50	71	143
118	354.00	484.50	60	143
119	357.00	484.50	84	122
120	360.00	484.50	66	121
121	363.00	484.50	55	128
122	366.00	484.50	60	124
123	369.00	484.50	66	138
124	372.00	484.50	52	111
125	375.00	484.50	54	115
126	378.00	484.50	67	149
127	381.00	484.50	68	150
128	384.00	484.50	47	157
129	387.00	484.50	66	148
130	390.00	484.50	67	169
131	393.00	484.50	70	194
132	396.00	484.50	84	219
133	399.00	484.50	88	225
* end: 25/08/2023 17:39:04
