* begin:	06/09/2023 11:37:50
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_S2.cfg
*
* no cfg file, sc file created manually
* 0	1.5051270	5.0	38734	627	29083	124733	3776839073	39361	0.0000000	0.0000000
* Date: 06/09/2023	Time: 11:57
* Pulsetime (탎):0.000003	Looptime (탎): 404.000000	BinWidth (탎): 3.000000	BinCount: 135	measured time (s): 1200.001000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.00	135	456
1	3.00	1200.00	236	993
2	6.00	1200.00	255	926
3	9.00	1200.00	232	915
4	12.00	1200.00	276	949
5	15.00	1200.00	294	933
6	18.00	1200.00	300	928
7	21.00	1200.00	328	934
8	24.00	1200.00	308	896
9	27.00	1200.00	313	938
10	30.00	1200.00	335	975
11	33.00	1200.00	344	939
12	36.00	1200.00	358	968
13	39.00	1200.00	340	998
14	42.00	1200.00	356	999
15	45.00	1200.00	351	988
16	48.00	1200.00	338	988
17	51.00	1200.00	307	1036
18	54.00	1200.00	318	1054
19	57.00	1200.00	285	1003
20	60.00	1200.00	270	993
21	63.00	1200.00	298	1031
22	66.00	1200.00	281	931
23	69.00	1200.00	287	979
24	72.00	1200.00	256	867
25	75.00	1200.00	255	778
26	78.00	1200.00	226	819
27	81.00	1200.00	236	743
28	84.00	1200.00	250	759
29	87.00	1200.00	200	705
30	90.00	1200.00	218	730
31	93.00	1200.00	233	679
32	96.00	1200.00	207	698
33	99.00	1200.00	239	742
34	102.00	1200.00	247	805
35	105.00	1200.00	236	763
36	108.00	1200.00	290	820
37	111.00	1200.00	300	823
38	114.00	1200.00	295	922
39	117.00	1200.00	255	901
40	120.00	1200.00	301	902
41	123.00	1200.00	297	1026
42	126.00	1200.00	320	1073
43	129.00	1200.00	325	1042
44	132.00	1200.00	359	1043
45	135.00	1200.00	336	1035
46	138.00	1200.00	361	1018
47	141.00	1200.00	302	1049
48	144.00	1200.00	359	1051
49	147.00	1200.00	308	1012
50	150.00	1200.00	313	1066
51	153.00	1200.00	311	1059
52	156.00	1200.00	272	1072
53	159.00	1200.00	280	923
54	162.00	1200.00	271	993
55	165.00	1200.00	272	898
56	168.00	1200.00	247	963
57	171.00	1200.00	283	911
58	174.00	1200.00	296	858
59	177.00	1200.00	267	802
60	180.00	1200.00	288	837
61	183.00	1200.00	295	806
62	186.00	1200.00	326	741
63	189.00	1200.00	271	709
64	192.00	1200.00	276	705
65	195.00	1200.00	266	673
66	198.00	1200.00	331	715
67	201.00	1200.00	296	732
68	204.00	1200.00	314	761
69	207.00	1200.00	296	739
70	210.00	1200.00	336	898
71	213.00	1200.00	287	889
72	216.00	1200.00	312	920
73	219.00	1200.00	297	934
74	222.00	1200.00	317	947
75	225.00	1200.00	305	1015
76	228.00	1200.00	302	1009
77	231.00	1200.00	262	1070
78	234.00	1200.00	274	1039
79	237.00	1200.00	263	989
80	240.00	1200.00	295	1106
81	243.00	1200.00	284	979
82	246.00	1200.00	287	1061
83	249.00	1200.00	262	1000
84	252.00	1200.00	288	931
85	255.00	1200.00	310	966
86	258.00	1200.00	292	911
87	261.00	1200.00	305	952
88	264.00	1200.00	315	860
89	267.00	1200.00	317	888
90	270.00	1200.00	276	981
91	273.00	1200.00	288	959
92	276.00	1200.00	290	916
93	279.00	1200.00	252	969
94	282.00	1200.00	265	904
95	285.00	1200.00	283	980
96	288.00	1200.00	255	946
97	291.00	1200.00	281	925
98	294.00	1200.00	290	953
99	297.00	1200.00	280	978
100	300.00	1200.00	275	954
101	303.00	1200.00	279	927
102	306.00	1200.00	287	991
103	309.00	1200.00	283	983
104	312.00	1200.00	268	968
105	315.00	1200.00	262	921
106	318.00	1200.00	285	930
107	321.00	1200.00	287	975
108	324.00	1200.00	315	935
109	327.00	1200.00	286	967
110	330.00	1200.00	294	938
111	333.00	1200.00	270	963
112	336.00	1200.00	310	959
113	339.00	1200.00	290	939
114	342.00	1200.00	301	978
115	345.00	1200.00	327	1002
116	348.00	1200.00	368	977
117	351.00	1200.00	318	959
118	354.00	1200.00	324	987
119	357.00	1200.00	369	930
120	360.00	1200.00	313	937
121	363.00	1200.00	290	888
122	366.00	1200.00	285	968
123	369.00	1200.00	305	914
124	372.00	1200.00	314	969
125	375.00	1200.00	278	942
126	378.00	1200.00	264	905
127	381.00	1200.00	259	951
128	384.00	1200.00	229	967
129	387.00	1200.00	228	923
130	390.00	1200.00	251	951
131	393.00	1200.00	215	924
132	396.00	1200.00	220	931
133	399.00	1200.00	233	931
134	402.00	1200.00	213	903
* end: 06/09/2023 11:57:55
