* begin:	04/09/2023 21:13:03
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_A1.cfg
*
* no cfg file, sc file created manually
* 0	-1.8017578	0.0	3685	0	0	11623	3776699791	3685	0.0000000	0.0000000
* Date: 04/09/2023	Time: 21:16
* Pulsetime (탎):0.000003	Looptime (탎): 301.000000	BinWidth (탎): 3.000000	BinCount: 101	measured time (s): 204.302000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	204.30	24	64
1	3.00	204.30	43	116
2	6.00	204.30	43	128
3	9.00	204.30	47	137
4	12.00	204.30	42	127
5	15.00	204.30	31	144
6	18.00	204.30	50	133
7	21.00	204.30	61	134
8	24.00	204.30	49	165
9	27.00	204.30	40	127
10	30.00	204.30	36	129
11	33.00	204.30	38	107
12	36.00	204.30	36	126
13	39.00	204.30	40	123
14	42.00	204.30	29	97
15	45.00	204.30	33	123
16	48.00	204.30	39	114
17	51.00	204.30	38	112
18	54.00	204.30	33	106
19	57.00	204.30	27	97
20	60.00	204.30	37	101
21	63.00	204.30	25	100
22	66.00	204.30	26	86
23	69.00	204.30	27	93
24	72.00	204.30	20	89
25	75.00	204.30	29	86
26	78.00	204.30	30	101
27	81.00	204.30	41	109
28	84.00	204.30	35	98
29	87.00	204.30	27	106
30	90.00	204.30	34	116
31	93.00	204.30	30	109
32	96.00	204.30	48	115
33	99.00	204.30	36	116
34	102.00	204.30	37	121
35	105.00	204.30	34	135
36	108.00	204.30	40	140
37	111.00	204.30	38	127
38	114.00	204.30	54	121
39	117.00	204.30	44	123
40	120.00	204.30	41	141
41	123.00	204.30	49	137
42	126.00	204.30	54	126
43	129.00	204.30	42	144
44	132.00	204.30	53	117
45	135.00	204.30	54	144
46	138.00	204.30	36	132
47	141.00	204.30	37	100
48	144.00	204.30	41	108
49	147.00	204.30	27	109
50	150.00	204.30	28	115
51	153.00	204.30	35	107
52	156.00	204.30	33	115
53	159.00	204.30	39	111
54	162.00	204.30	24	89
55	165.00	204.30	24	98
56	168.00	204.30	20	92
57	171.00	204.30	28	113
58	174.00	204.30	24	104
59	177.00	204.30	33	91
60	180.00	204.30	24	127
61	183.00	204.30	36	103
62	186.00	204.30	45	112
63	189.00	204.30	28	99
64	192.00	204.30	31	129
65	195.00	204.30	32	114
66	198.00	204.30	56	113
67	201.00	204.30	34	131
68	204.00	204.30	41	118
69	207.00	204.30	42	141
70	210.00	204.30	45	141
71	213.00	204.30	40	145
72	216.00	204.30	46	124
73	219.00	204.30	41	127
74	222.00	204.30	47	132
75	225.00	204.30	49	105
76	228.00	204.30	37	132
77	231.00	204.30	41	146
78	234.00	204.30	41	129
79	237.00	204.30	39	140
80	240.00	204.30	42	126
81	243.00	204.30	30	125
82	246.00	204.30	34	99
83	249.00	204.30	37	97
84	252.00	204.30	36	94
85	255.00	204.30	36	116
86	258.00	204.30	33	111
87	261.00	204.30	34	84
88	264.00	204.30	33	107
89	267.00	204.30	29	102
90	270.00	204.30	34	111
91	273.00	204.30	30	77
92	276.00	204.30	22	127
93	279.00	204.30	29	86
94	282.00	204.30	27	83
95	285.00	204.30	23	106
96	288.00	204.30	44	114
97	291.00	204.30	37	129
98	294.00	204.30	24	116
99	297.00	204.30	43	114
100	300.00	204.30	40	97
* end: 04/09/2023 21:16:33
