* begin:	09/09/2023 23:14:17
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2+A1_19pt.cfg
*
* no cfg file, sc file created manually
* 0	0.1480000	5.0	46666	370	32001	120784	3777140061	47036	0.0000000	0.0000000
* Date: 09/09/2023	Time: 23:34
* Pulsetime (탎):0.000003	Looptime (탎): 404.000000	BinWidth (탎): 3.000000	BinCount: 135	measured time (s): 1200.014000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.01	181	475
1	3.00	1200.01	391	941
2	6.00	1200.01	360	944
3	9.00	1200.01	364	964
4	12.00	1200.01	357	916
5	15.00	1200.01	375	914
6	18.00	1200.01	364	973
7	21.00	1200.01	395	976
8	24.00	1200.01	410	973
9	27.00	1200.01	367	972
10	30.00	1200.01	370	956
11	33.00	1200.01	377	938
12	36.00	1200.01	343	992
13	39.00	1200.01	332	993
14	42.00	1200.01	358	921
15	45.00	1200.01	371	977
16	48.00	1200.01	367	1000
17	51.00	1200.01	359	983
18	54.00	1200.01	343	953
19	57.00	1200.01	328	997
20	60.00	1200.01	316	903
21	63.00	1200.01	278	1029
22	66.00	1200.01	301	961
23	69.00	1200.01	275	887
24	72.00	1200.01	235	960
25	75.00	1200.01	247	908
26	78.00	1200.01	245	797
27	81.00	1200.01	230	805
28	84.00	1200.01	242	759
29	87.00	1200.01	261	751
30	90.00	1200.01	273	854
31	93.00	1200.01	300	823
32	96.00	1200.01	356	912
33	99.00	1200.01	329	937
34	102.00	1200.01	372	976
35	105.00	1200.01	341	1055
36	108.00	1200.01	337	1124
37	111.00	1200.01	321	961
38	114.00	1200.01	303	1044
39	117.00	1200.01	359	961
40	120.00	1200.01	349	911
41	123.00	1200.01	310	869
42	126.00	1200.01	355	878
43	129.00	1200.01	356	846
44	132.00	1200.01	329	995
45	135.00	1200.01	355	1017
46	138.00	1200.01	314	1054
47	141.00	1200.01	292	1056
48	144.00	1200.01	323	1030
49	147.00	1200.01	291	1075
50	150.00	1200.01	283	1084
51	153.00	1200.01	276	1019
52	156.00	1200.01	317	1070
53	159.00	1200.01	303	1014
54	162.00	1200.01	320	985
55	165.00	1200.01	348	808
56	168.00	1200.01	319	683
57	171.00	1200.01	388	560
58	174.00	1200.01	354	458
59	177.00	1200.01	364	379
60	180.00	1200.01	332	337
61	183.00	1200.01	373	315
62	186.00	1200.01	341	414
63	189.00	1200.01	314	463
64	192.00	1200.01	341	654
65	195.00	1200.01	339	791
66	198.00	1200.01	339	910
67	201.00	1200.01	342	1019
68	204.00	1200.01	307	1114
69	207.00	1200.01	292	1074
70	210.00	1200.01	309	1005
71	213.00	1200.01	301	988
72	216.00	1200.01	345	1008
73	219.00	1200.01	354	959
74	222.00	1200.01	380	998
75	225.00	1200.01	364	1013
76	228.00	1200.01	352	1066
77	231.00	1200.01	387	1080
78	234.00	1200.01	377	1020
79	237.00	1200.01	347	895
80	240.00	1200.01	373	751
81	243.00	1200.01	362	659
82	246.00	1200.01	367	601
83	249.00	1200.01	361	517
84	252.00	1200.01	396	449
85	255.00	1200.01	361	536
86	258.00	1200.01	376	560
87	261.00	1200.01	358	594
88	264.00	1200.01	377	779
89	267.00	1200.01	359	793
90	270.00	1200.01	354	934
91	273.00	1200.01	389	1022
92	276.00	1200.01	358	1094
93	279.00	1200.01	365	1088
94	282.00	1200.01	362	1027
95	285.00	1200.01	319	1056
96	288.00	1200.01	406	1059
97	291.00	1200.01	375	1121
98	294.00	1200.01	369	1051
99	297.00	1200.01	353	1026
100	300.00	1200.01	365	970
101	303.00	1200.01	369	832
102	306.00	1200.01	354	704
103	309.00	1200.01	401	620
104	312.00	1200.01	390	579
105	315.00	1200.01	353	553
106	318.00	1200.01	364	705
107	321.00	1200.01	371	834
108	324.00	1200.01	363	972
109	327.00	1200.01	367	1006
110	330.00	1200.01	403	1013
111	333.00	1200.01	347	996
112	336.00	1200.01	369	1027
113	339.00	1200.01	395	955
114	342.00	1200.01	339	957
115	345.00	1200.01	377	946
116	348.00	1200.01	380	954
117	351.00	1200.01	399	964
118	354.00	1200.01	397	914
119	357.00	1200.01	361	940
120	360.00	1200.01	356	923
121	363.00	1200.01	365	913
122	366.00	1200.01	351	963
123	369.00	1200.01	352	997
124	372.00	1200.01	378	992
125	375.00	1200.01	337	983
126	378.00	1200.01	346	1008
127	381.00	1200.01	351	949
128	384.00	1200.01	343	955
129	387.00	1200.01	359	953
130	390.00	1200.01	344	980
131	393.00	1200.01	350	926
132	396.00	1200.01	372	930
133	399.00	1200.01	385	972
134	402.00	1200.01	389	930
* end: 09/09/2023 23:34:23
