* begin:	01/09/2023 10:53:41
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1_ifg.cfg
*
* no cfg file, sc file created manually
* 0	2.9992676	20.0	39821	5331	124513	124092	3776404425	169244	0.0000000	0.0000000
* Date: 01/09/2023	Time: 11:13
* Pulsetime (탎):0.000003	Looptime (탎): 301.000000	BinWidth (탎): 3.000000	BinCount: 101	measured time (s): 1200.013000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.01	209	707
1	3.00	1200.01	401	1339
2	6.00	1200.01	447	1295
3	9.00	1200.01	424	1344
4	12.00	1200.01	450	1358
5	15.00	1200.01	453	1372
6	18.00	1200.01	457	1401
7	21.00	1200.01	448	1360
8	24.00	1200.01	414	1398
9	27.00	1200.01	426	1340
10	30.00	1200.01	412	1363
11	33.00	1200.01	423	1317
12	36.00	1200.01	410	1288
13	39.00	1200.01	455	1264
14	42.00	1200.01	413	1259
15	45.00	1200.01	395	1296
16	48.00	1200.01	404	1204
17	51.00	1200.01	349	1156
18	54.00	1200.01	357	1109
19	57.00	1200.01	393	1064
20	60.00	1200.01	358	1107
21	63.00	1200.01	356	1067
22	66.00	1200.01	376	1052
23	69.00	1200.01	293	1038
24	72.00	1200.01	360	1078
25	75.00	1200.01	378	1092
26	78.00	1200.01	335	1146
27	81.00	1200.01	384	1150
28	84.00	1200.01	383	1190
29	87.00	1200.01	371	1199
30	90.00	1200.01	386	1257
31	93.00	1200.01	360	1247
32	96.00	1200.01	400	1348
33	99.00	1200.01	411	1317
34	102.00	1200.01	436	1351
35	105.00	1200.01	409	1349
36	108.00	1200.01	430	1306
37	111.00	1200.01	425	1435
38	114.00	1200.01	420	1348
39	117.00	1200.01	451	1400
40	120.00	1200.01	463	1392
41	123.00	1200.01	427	1394
42	126.00	1200.01	451	1401
43	129.00	1200.01	429	1271
44	132.00	1200.01	400	1297
45	135.00	1200.01	404	1296
46	138.00	1200.01	396	1315
47	141.00	1200.01	403	1241
48	144.00	1200.01	377	1261
49	147.00	1200.01	393	1216
50	150.00	1200.01	363	1169
51	153.00	1200.01	378	1117
52	156.00	1200.01	330	1128
53	159.00	1200.01	378	1036
54	162.00	1200.01	380	1122
55	165.00	1200.01	375	1082
56	168.00	1200.01	313	1107
57	171.00	1200.01	339	1056
58	174.00	1200.01	353	1103
59	177.00	1200.01	348	1114
60	180.00	1200.01	357	1122
61	183.00	1200.01	356	1117
62	186.00	1200.01	378	1166
63	189.00	1200.01	375	1200
64	192.00	1200.01	383	1301
65	195.00	1200.01	388	1268
66	198.00	1200.01	434	1317
67	201.00	1200.01	420	1310
68	204.00	1200.01	463	1316
69	207.00	1200.01	428	1369
70	210.00	1200.01	422	1359
71	213.00	1200.01	424	1303
72	216.00	1200.01	455	1368
73	219.00	1200.01	446	1363
74	222.00	1200.01	444	1336
75	225.00	1200.01	406	1344
76	228.00	1200.01	423	1359
77	231.00	1200.01	445	1383
78	234.00	1200.01	464	1258
79	237.00	1200.01	432	1322
80	240.00	1200.01	411	1280
81	243.00	1200.01	419	1280
82	246.00	1200.01	459	1231
83	249.00	1200.01	392	1199
84	252.00	1200.01	394	1194
85	255.00	1200.01	401	1128
86	258.00	1200.01	389	1086
87	261.00	1200.01	353	1066
88	264.00	1200.01	341	1120
89	267.00	1200.01	359	1033
90	270.00	1200.01	357	1063
91	273.00	1200.01	336	1084
92	276.00	1200.01	360	1061
93	279.00	1200.01	362	1112
94	282.00	1200.01	362	1126
95	285.00	1200.01	348	1176
96	288.00	1200.01	377	1174
97	291.00	1200.01	324	1275
98	294.00	1200.01	401	1281
99	297.00	1200.01	411	1314
100	300.00	1200.01	360	1099
* end: 01/09/2023 11:13:46
