# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 438 8265 377093 9988 3771205414 8703 0.0000000 0.0000000 0.6811520
-0.0858680 60.0 204 8326 378324 10098 3771205541 8530 0.0000000 0.0000000 0.6811520
-0.0717360 60.0 71 8184 377851 10244 3771205669 8255 0.0000000 0.0000000 0.6811520
-0.0646700 60.0 75 8320 376684 10211 3771205796 8395 0.0000000 0.0000000 0.6811520
-0.0505380 60.0 291 8101 377859 10146 3771205923 8392 0.0000000 0.0000000 0.6811520
-0.0364060 60.0 645 8381 377588 10128 3771206050 9026 0.0000000 0.0000000 0.6811520
-0.0222740 60.0 959 8271 377166 10050 3771206178 9230 0.0000000 0.0000000 0.6811520
-0.0081420 60.0 990 8321 377270 10132 3771206305 9311 0.0000000 0.0000000 0.6811520
0.0059900 60.0 943 8225 377519 10136 3771206432 9168 0.0000000 0.0000000 0.6811520
0.0201220 60.0 632 7940 378142 10115 3771206559 8572 0.0000000 0.0000000 0.6811520
0.0342540 60.0 347 8241 378574 9976 3771206687 8588 0.0000000 0.0000000 0.6811520
0.0483860 60.0 85 8128 377199 10135 3771206814 8213 0.0000000 0.0000000 0.6811520
0.0625180 60.0 77 8203 371794 10214 3771206941 8280 0.0000000 0.0000000 0.6811520
0.0766500 60.0 283 8098 372711 10255 3771207069 8381 0.0000000 0.0000000 0.6811520
0.0907820 60.0 648 8141 373307 10086 3771207196 8789 0.0000000 0.0000000 0.6811520
0.1049140 60.0 933 7958 372860 10203 3771207323 8891 0.0000000 0.0000000 0.6811520
