# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 513 21119 752708 20222 3771189257 21632 0.0000000 0.0000000 0.1647950
-0.0858680 120.0 214 21116 753049 20266 3771189505 21330 0.0000000 0.0000000 0.1647950
-0.0717360 120.0 73 20873 752944 20016 3771189752 20946 0.0000000 0.0000000 0.1647950
-0.0646700 120.0 84 21010 752615 20215 3771189999 21094 0.0000000 0.0000000 0.1647950
-0.0505380 120.0 259 20932 752998 20012 3771190246 21191 0.0000000 0.0000000 0.1647950
-0.0364060 120.0 557 21237 753273 20291 3771190493 21794 0.0000000 0.0000000 0.1647950
-0.0222740 120.0 865 20986 753557 20293 3771190740 21851 0.0000000 0.0000000 0.1647950
-0.0081420 120.0 1032 21089 753268 20239 3771190987 22121 0.0000000 0.0000000 0.1647950
0.0059900 120.0 932 21115 753159 19995 3771191235 22047 0.0000000 0.0000000 0.1647950
0.0201220 120.0 727 20895 752803 20542 3771191482 21622 0.0000000 0.0000000 0.1647950
0.0342540 120.0 338 21048 753757 20293 3771191729 21386 0.0000000 0.0000000 0.1647950
0.0483860 120.0 119 21153 753744 20564 3771191976 21272 0.0000000 0.0000000 0.1647950
0.0625180 120.0 76 21262 754348 20085 3771192223 21338 0.0000000 0.0000000 0.1647950
0.0766500 120.0 241 20895 753722 20158 3771192470 21136 0.0000000 0.0000000 0.1647950
0.0907820 120.0 543 21183 753472 20273 3771192717 21726 0.0000000 0.0000000 0.1647950
0.1049140 120.0 830 21048 753239 20169 3771192964 21878 0.0000000 0.0000000 0.1647950
