# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 494 7586 373022 9855 3771208413 8080 0.0000000 0.0000000 0.8129880
-0.0858680 60.0 175 7619 374086 10024 3771208540 7794 0.0000000 0.0000000 0.8129880
-0.0717360 60.0 70 7636 372861 10182 3771208667 7706 0.0000000 0.0000000 0.8129880
-0.0646700 60.0 107 7568 373901 10039 3771208795 7675 0.0000000 0.0000000 0.8129880
-0.0505380 60.0 359 7709 372999 10246 3771208922 8068 0.0000000 0.0000000 0.8129880
-0.0364060 60.0 722 7696 374273 10399 3771209049 8418 0.0000000 0.0000000 0.8129880
-0.0222740 60.0 1061 7602 378184 9997 3771209176 8663 0.0000000 0.0000000 0.8129880
-0.0081420 60.0 1133 7589 378355 9732 3771209304 8722 0.0000000 0.0000000 0.8129880
0.0059900 60.0 1054 7784 379066 10070 3771209431 8838 0.0000000 0.0000000 0.8129880
0.0201220 60.0 659 7519 379781 10058 3771209558 8178 0.0000000 0.0000000 0.8129880
0.0342540 60.0 351 7671 379586 10067 3771209686 8022 0.0000000 0.0000000 0.8129880
0.0483860 60.0 103 7594 379596 9933 3771209813 7697 0.0000000 0.0000000 0.8129880
0.0625180 60.0 91 7438 379871 10051 3771209940 7529 0.0000000 0.0000000 0.8129880
0.0766500 60.0 305 7564 377433 9991 3771210067 7869 0.0000000 0.0000000 0.8129880
0.0907820 60.0 660 7526 376304 10101 3771210195 8186 0.0000000 0.0000000 0.8129880
0.1049140 60.0 1000 7539 375757 10329 3771210322 8539 0.0000000 0.0000000 0.8129880
