# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 388 8270 378454 9988 3771223416 8658 0.0000000 0.0000000 1.4611820
-0.0858680 60.0 129 8392 378907 9939 3771223543 8521 0.0000000 0.0000000 1.4611820
-0.0717360 60.0 44 8301 376392 10012 3771223671 8345 0.0000000 0.0000000 1.4611820
-0.0646700 60.0 88 8331 372316 10028 3771223798 8419 0.0000000 0.0000000 1.4611820
-0.0505380 60.0 279 8576 372146 10028 3771223926 8855 0.0000000 0.0000000 1.4611820
-0.0364060 60.0 545 8290 372460 9948 3771224053 8835 0.0000000 0.0000000 1.4611820
-0.0222740 60.0 848 8411 374852 10031 3771224180 9259 0.0000000 0.0000000 1.4611820
-0.0081420 60.0 939 8505 375092 9948 3771224308 9444 0.0000000 0.0000000 1.4611820
0.0059900 60.0 784 8244 375362 9929 3771224435 9028 0.0000000 0.0000000 1.4611820
0.0201220 60.0 589 8357 372512 10094 3771224562 8946 0.0000000 0.0000000 1.4611820
0.0342540 60.0 247 8215 372486 9826 3771224690 8462 0.0000000 0.0000000 1.4611820
0.0483860 60.0 64 8403 372614 9910 3771224817 8467 0.0000000 0.0000000 1.4611820
0.0625180 60.0 67 8480 377573 10022 3771224945 8547 0.0000000 0.0000000 1.4611820
0.0766500 60.0 269 8183 378022 9863 3771225072 8452 0.0000000 0.0000000 1.4611820
0.0907820 60.0 554 8475 376909 9991 3771225199 9029 0.0000000 0.0000000 1.4611820
0.1049140 60.0 785 8385 373380 10104 3771225327 9170 0.0000000 0.0000000 1.4611820
