# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 15 54 120.000
1.000 3600.010 21 101 120.000
2.000 3600.010 23 110 120.000
3.000 3600.010 24 96 120.000
4.000 3600.010 17 77 120.000
5.000 3600.010 18 65 120.000
6.000 3600.010 23 63 120.000
7.000 3600.010 22 53 120.000
8.000 3600.010 30 62 120.000
9.000 3600.010 22 46 120.000
10.000 3600.010 25 64 120.000
11.000 3600.010 20 78 120.000
12.000 3600.010 20 68 120.000
13.000 3600.010 19 77 120.000
14.000 3600.010 20 82 120.000
15.000 3600.010 19 71 120.000
16.000 3600.010 28 92 120.000
17.000 3600.010 16 74 120.000
18.000 3600.010 22 92 120.000
19.000 3600.010 23 80 120.000
20.000 3600.010 18 80 120.000
21.000 3600.010 23 82 120.000
22.000 3600.010 24 60 120.000
23.000 3600.010 22 71 120.000
24.000 3600.010 23 60 120.000
25.000 3600.010 20 57 120.000
26.000 3600.010 40 64 120.000
27.000 3600.010 16 60 120.000
28.000 3600.010 26 63 120.000
29.000 3600.010 30 76 120.000
30.000 3600.010 21 72 120.000
31.000 3600.010 28 58 120.000
32.000 3600.010 28 90 120.000
33.000 3600.010 18 106 120.000
34.000 3600.010 27 78 120.000
35.000 3600.010 20 88 120.000
36.000 3600.010 19 78 120.000
37.000 3600.010 30 74 120.000
38.000 3600.010 24 77 120.000
39.000 3600.010 29 66 120.000
40.000 3600.010 25 61 120.000
41.000 3600.010 21 69 120.000
42.000 3600.010 21 55 120.000
43.000 3600.010 24 71 120.000
44.000 3600.010 24 62 120.000
45.000 3600.010 29 69 120.000
46.000 3600.010 21 76 120.000
47.000 3600.010 30 81 120.000
48.000 3600.010 25 88 120.000
49.000 3600.010 22 78 120.000
50.000 3600.010 29 81 120.000
51.000 3600.010 27 99 120.000
52.000 3600.010 18 78 120.000
53.000 3600.010 20 82 120.000
54.000 3600.010 19 64 120.000
55.000 3600.010 25 69 120.000
56.000 3600.010 19 64 120.000
57.000 3600.010 20 73 120.000
58.000 3600.010 23 74 120.000
59.000 3600.010 17 77 120.000
60.000 3600.010 22 78 120.000
61.000 3600.010 29 78 120.000
62.000 3600.010 24 76 120.000
63.000 3600.010 19 83 120.000
64.000 3600.010 23 63 120.000
65.000 3600.010 29 62 120.000
66.000 3600.010 18 93 120.000
67.000 3600.010 27 51 120.000
68.000 3600.010 26 74 120.000
69.000 3600.010 22 90 120.000
70.000 3600.010 17 86 120.000
71.000 3600.010 24 75 120.000
72.000 3600.010 29 68 120.000
73.000 3600.010 25 70 120.000
74.000 3600.010 32 79 120.000
75.000 3600.010 17 93 120.000
76.000 3600.010 27 103 120.000
77.000 3600.010 23 80 120.000
78.000 3600.010 31 94 120.000
79.000 3600.010 24 69 120.000
80.000 3600.010 27 80 120.000
81.000 3600.010 25 83 120.000
82.000 3600.010 33 70 120.000
83.000 3600.010 20 58 120.000
84.000 3600.010 19 56 120.000
85.000 3600.010 19 59 120.000
86.000 3600.010 30 45 120.000
87.000 3600.010 24 70 120.000
88.000 3600.010 21 80 120.000
89.000 3600.010 28 87 120.000
90.000 3600.010 23 89 120.000
91.000 3600.010 24 94 120.000
92.000 3600.010 21 98 120.000
93.000 3600.010 23 96 120.000
94.000 3600.010 18 101 120.000
95.000 3600.010 28 83 120.000
96.000 3600.010 25 79 120.000
97.000 3600.010 20 80 120.000
98.000 3600.010 26 62 120.000
99.000 3600.010 24 52 120.000
100.000 3600.010 27 69 120.000
101.000 3600.010 26 51 120.000
102.000 3600.010 32 53 120.000
103.000 3600.010 25 56 120.000
104.000 3600.010 26 75 120.000
105.000 3600.010 27 79 120.000
106.000 3600.010 21 74 120.000
107.000 3600.010 18 99 120.000
108.000 3600.010 21 92 120.000
109.000 3600.010 20 89 120.000
110.000 3600.010 26 118 120.000
111.000 3600.010 19 74 120.000
112.000 3600.010 19 99 120.000
113.000 3600.010 29 67 120.000
114.000 3600.010 30 84 120.000
115.000 3600.010 18 81 120.000
116.000 3600.010 27 63 120.000
117.000 3600.010 22 48 120.000
118.000 3600.010 21 53 120.000
119.000 3600.010 23 64 120.000
120.000 3600.010 23 53 120.000
121.000 3600.010 23 67 120.000
122.000 3600.010 23 82 120.000
123.000 3600.010 19 87 120.000
124.000 3600.010 25 89 120.000
125.000 3600.010 15 99 120.000
126.000 3600.010 23 91 120.000
