# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 9 34 280.000
1.000 3600.000 20 75 280.000
2.000 3600.000 23 71 280.000
3.000 3600.000 19 70 280.000
4.000 3600.000 22 61 280.000
5.000 3600.000 30 67 280.000
6.000 3600.000 19 67 280.000
7.000 3600.000 25 66 280.000
8.000 3600.000 21 57 280.000
9.000 3600.000 20 75 280.000
10.000 3600.000 24 65 280.000
11.000 3600.000 18 61 280.000
12.000 3600.000 23 70 280.000
13.000 3600.000 25 68 280.000
14.000 3600.000 26 81 280.000
15.000 3600.000 20 73 280.000
16.000 3600.000 21 72 280.000
17.000 3600.000 28 78 280.000
18.000 3600.000 17 87 280.000
19.000 3600.000 25 81 280.000
20.000 3600.000 16 87 280.000
21.000 3600.000 23 74 280.000
22.000 3600.000 30 91 280.000
23.000 3600.000 25 72 280.000
24.000 3600.000 16 73 280.000
25.000 3600.000 20 57 280.000
26.000 3600.000 24 55 280.000
27.000 3600.000 26 59 280.000
28.000 3600.000 32 65 280.000
29.000 3600.000 17 53 280.000
30.000 3600.000 23 61 280.000
31.000 3600.000 32 65 280.000
32.000 3600.000 23 75 280.000
33.000 3600.000 20 74 280.000
34.000 3600.000 20 99 280.000
35.000 3600.000 19 83 280.000
36.000 3600.000 23 93 280.000
37.000 3600.000 16 80 280.000
38.000 3600.000 23 73 280.000
39.000 3600.000 29 62 280.000
40.000 3600.000 20 74 280.000
41.000 3600.000 22 57 280.000
42.000 3600.000 29 76 280.000
43.000 3600.000 28 64 280.000
44.000 3600.000 24 67 280.000
45.000 3600.000 18 71 280.000
46.000 3600.000 26 60 280.000
47.000 3600.000 26 59 280.000
48.000 3600.000 26 79 280.000
49.000 3600.000 27 68 280.000
50.000 3600.000 18 71 280.000
51.000 3600.000 30 57 280.000
52.000 3600.000 15 92 280.000
53.000 3600.000 18 93 280.000
54.000 3600.000 17 78 280.000
55.000 3600.000 34 76 280.000
56.000 3600.000 30 79 280.000
57.000 3600.000 25 73 280.000
58.000 3600.000 16 59 280.000
59.000 3600.000 14 67 280.000
60.000 3600.000 24 63 280.000
61.000 3600.000 26 66 280.000
62.000 3600.000 22 74 280.000
63.000 3600.000 14 62 280.000
64.000 3600.000 19 64 280.000
65.000 3600.000 10 72 280.000
66.000 3600.000 22 73 280.000
67.000 3600.000 12 75 280.000
68.000 3600.000 21 76 280.000
69.000 3600.000 30 76 280.000
70.000 3600.000 12 68 280.000
71.000 3600.000 22 76 280.000
72.000 3600.000 21 82 280.000
73.000 3600.000 23 62 280.000
74.000 3600.000 22 84 280.000
75.000 3600.000 20 78 280.000
76.000 3600.000 38 92 280.000
77.000 3600.000 26 55 280.000
78.000 3600.000 28 76 280.000
79.000 3600.000 21 70 280.000
80.000 3600.000 27 74 280.000
81.000 3600.000 17 55 280.000
82.000 3600.000 24 67 280.000
83.000 3600.000 24 63 280.000
84.000 3600.000 17 72 280.000
85.000 3600.000 28 81 280.000
86.000 3600.000 24 83 280.000
87.000 3600.000 24 66 280.000
88.000 3600.000 23 78 280.000
89.000 3600.000 20 86 280.000
90.000 3600.000 21 92 280.000
91.000 3600.000 21 71 280.000
92.000 3600.000 25 83 280.000
93.000 3600.000 21 79 280.000
94.000 3600.000 21 69 280.000
95.000 3600.000 29 71 280.000
96.000 3600.000 23 71 280.000
97.000 3600.000 23 59 280.000
98.000 3600.000 19 57 280.000
99.000 3600.000 21 55 280.000
100.000 3600.000 19 56 280.000
101.000 3600.000 25 67 280.000
102.000 3600.000 18 79 280.000
103.000 3600.000 17 77 280.000
104.000 3600.000 21 67 280.000
105.000 3600.000 19 66 280.000
106.000 3600.000 19 84 280.000
107.000 3600.000 18 70 280.000
108.000 3600.000 21 67 280.000
109.000 3600.000 25 110 280.000
110.000 3600.000 19 108 280.000
111.000 3600.000 19 72 280.000
112.000 3600.000 33 85 280.000
113.000 3600.000 22 66 280.000
114.000 3600.000 11 64 280.000
115.000 3600.000 15 54 280.000
116.000 3600.000 25 62 280.000
117.000 3600.000 30 51 280.000
118.000 3600.000 13 63 280.000
119.000 3600.000 19 65 280.000
120.000 3600.000 21 51 280.000
121.000 3600.000 17 58 280.000
122.000 3600.000 27 66 280.000
123.000 3600.000 25 71 280.000
124.000 3600.000 19 68 280.000
125.000 3600.000 25 76 280.000
126.000 3600.000 22 78 280.000
127.000 3600.000 18 70 280.000
128.000 3600.000 25 76 280.000
129.000 3600.000 25 83 280.000
130.000 3600.000 19 60 280.000
131.000 3600.000 18 71 280.000
132.000 3600.000 19 73 280.000
133.000 3600.000 30 72 280.000
134.000 3600.000 26 54 280.000
135.000 3600.000 21 46 280.000
136.000 3600.000 32 64 280.000
137.000 3600.000 15 58 280.000
138.000 3600.000 25 64 280.000
139.000 3600.000 26 79 280.000
140.000 3600.000 15 80 280.000
141.000 3600.000 27 74 280.000
142.000 3600.000 19 67 280.000
143.000 3600.000 21 98 280.000
144.000 3600.000 20 85 280.000
145.000 3600.000 27 78 280.000
146.000 3600.000 27 78 280.000
147.000 3600.000 25 71 280.000
148.000 3600.000 20 66 280.000
149.000 3600.000 18 86 280.000
150.000 3600.000 24 68 280.000
151.000 3600.000 21 69 280.000
152.000 3600.000 24 62 280.000
153.000 3600.000 29 59 280.000
154.000 3600.000 21 57 280.000
155.000 3600.000 21 59 280.000
156.000 3600.000 17 71 280.000
157.000 3600.000 24 62 280.000
158.000 3600.000 22 56 280.000
159.000 3600.000 15 67 280.000
160.000 3600.000 12 94 280.000
161.000 3600.000 22 84 280.000
162.000 3600.000 10 99 280.000
163.000 3600.000 20 77 280.000
164.000 3600.000 15 81 280.000
165.000 3600.000 27 86 280.000
166.000 3600.000 21 90 280.000
167.000 3600.000 22 61 280.000
168.000 3600.000 30 66 280.000
169.000 3600.000 19 70 280.000
170.000 3600.000 20 52 280.000
171.000 3600.000 24 73 280.000
172.000 3600.000 13 58 280.000
173.000 3600.000 21 69 280.000
174.000 3600.000 22 52 280.000
175.000 3600.000 25 64 280.000
176.000 3600.000 27 71 280.000
177.000 3600.000 17 84 280.000
178.000 3600.000 22 81 280.000
179.000 3600.000 29 72 280.000
180.000 3600.000 17 88 280.000
181.000 3600.000 15 79 280.000
182.000 3600.000 22 91 280.000
183.000 3600.000 22 77 280.000
184.000 3600.000 22 67 280.000
185.000 3600.000 23 71 280.000
186.000 3600.000 14 92 280.000
187.000 3600.000 22 58 280.000
188.000 3600.000 28 53 280.000
189.000 3600.000 18 55 280.000
190.000 3600.000 25 82 280.000
191.000 3600.000 17 72 280.000
192.000 3600.000 20 85 280.000
193.000 3600.000 23 63 280.000
194.000 3600.000 24 66 280.000
195.000 3600.000 23 76 280.000
196.000 3600.000 18 74 280.000
197.000 3600.000 14 76 280.000
198.000 3600.000 30 102 280.000
199.000 3600.000 23 79 280.000
200.000 3600.000 22 88 280.000
201.000 3600.000 16 76 280.000
202.000 3600.000 20 61 280.000
203.000 3600.000 21 73 280.000
204.000 3600.000 21 68 280.000
205.000 3600.000 22 53 280.000
206.000 3600.000 27 45 280.000
207.000 3600.000 16 59 280.000
208.000 3600.000 24 68 280.000
209.000 3600.000 22 55 280.000
210.000 3600.000 13 65 280.000
211.000 3600.000 23 78 280.000
212.000 3600.000 12 70 280.000
213.000 3600.000 17 59 280.000
214.000 3600.000 24 75 280.000
215.000 3600.000 20 98 280.000
216.000 3600.000 22 90 280.000
217.000 3600.000 23 93 280.000
218.000 3600.000 30 92 280.000
219.000 3600.000 19 74 280.000
220.000 3600.000 27 86 280.000
221.000 3600.000 28 70 280.000
