# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 26 58 80.000
1.000 3600.010 26 130 80.000
2.000 3600.010 49 102 80.000
3.000 3600.010 44 114 80.000
4.000 3600.010 44 117 80.000
5.000 3600.010 55 113 80.000
6.000 3600.010 47 106 80.000
7.000 3600.010 42 101 80.000
8.000 3600.010 34 120 80.000
9.000 3600.010 44 118 80.000
10.000 3600.010 58 115 80.000
11.000 3600.010 40 150 80.000
12.000 3600.010 57 148 80.000
13.000 3600.010 47 156 80.000
14.000 3600.010 37 159 80.000
15.000 3600.010 41 142 80.000
16.000 3600.010 44 162 80.000
17.000 3600.010 41 134 80.000
18.000 3600.010 53 148 80.000
19.000 3600.010 37 131 80.000
20.000 3600.010 35 112 80.000
21.000 3600.010 54 120 80.000
22.000 3600.010 49 127 80.000
23.000 3600.010 41 108 80.000
24.000 3600.010 48 112 80.000
25.000 3600.010 37 111 80.000
26.000 3600.010 55 106 80.000
27.000 3600.010 62 124 80.000
28.000 3600.010 48 137 80.000
29.000 3600.010 43 119 80.000
30.000 3600.010 40 149 80.000
31.000 3600.010 54 115 80.000
32.000 3600.010 41 149 80.000
33.000 3600.010 31 134 80.000
34.000 3600.010 48 149 80.000
35.000 3600.010 44 129 80.000
36.000 3600.010 47 122 80.000
37.000 3600.010 41 120 80.000
38.000 3600.010 49 129 80.000
39.000 3600.010 44 104 80.000
40.000 3600.010 52 103 80.000
41.000 3600.010 53 105 80.000
42.000 3600.010 36 109 80.000
43.000 3600.010 53 109 80.000
44.000 3600.010 48 119 80.000
45.000 3600.010 51 125 80.000
46.000 3600.010 40 151 80.000
47.000 3600.010 38 135 80.000
48.000 3600.010 49 138 80.000
49.000 3600.010 46 144 80.000
50.000 3600.010 51 165 80.000
51.000 3600.010 29 149 80.000
52.000 3600.010 45 148 80.000
53.000 3600.010 47 135 80.000
54.000 3600.010 45 142 80.000
55.000 3600.010 48 117 80.000
56.000 3600.010 50 131 80.000
57.000 3600.010 41 99 80.000
58.000 3600.010 41 110 80.000
59.000 3600.010 54 87 80.000
60.000 3600.010 43 106 80.000
61.000 3600.010 43 117 80.000
62.000 3600.010 48 121 80.000
63.000 3600.010 44 120 80.000
64.000 3600.010 42 142 80.000
65.000 3600.010 50 121 80.000
66.000 3600.010 45 144 80.000
67.000 3600.010 42 119 80.000
68.000 3600.010 40 141 80.000
69.000 3600.010 48 143 80.000
70.000 3600.010 51 136 80.000
71.000 3600.010 49 134 80.000
72.000 3600.010 44 127 80.000
73.000 3600.010 44 121 80.000
74.000 3600.010 44 110 80.000
75.000 3600.010 56 99 80.000
76.000 3600.010 45 102 80.000
