# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 19 64 240.000
1.000 3600.010 45 115 240.000
2.000 3600.010 36 129 240.000
3.000 3600.010 45 131 240.000
4.000 3600.010 33 139 240.000
5.000 3600.010 43 130 240.000
6.000 3600.010 37 131 240.000
7.000 3600.010 39 113 240.000
8.000 3600.010 39 104 240.000
9.000 3600.010 45 137 240.000
10.000 3600.010 27 99 240.000
11.000 3600.010 32 111 240.000
12.000 3600.010 34 127 240.000
13.000 3600.010 41 134 240.000
14.000 3600.010 42 133 240.000
15.000 3600.010 37 127 240.000
16.000 3600.010 40 151 240.000
17.000 3600.010 40 137 240.000
18.000 3600.010 37 143 240.000
19.000 3600.010 25 159 240.000
20.000 3600.010 39 129 240.000
21.000 3600.010 42 121 240.000
22.000 3600.010 39 139 240.000
23.000 3600.010 34 116 240.000
24.000 3600.010 43 104 240.000
25.000 3600.010 36 105 240.000
26.000 3600.010 38 102 240.000
27.000 3600.010 40 103 240.000
28.000 3600.010 49 105 240.000
29.000 3600.010 36 99 240.000
30.000 3600.010 34 129 240.000
31.000 3600.010 44 128 240.000
32.000 3600.010 57 116 240.000
33.000 3600.010 36 124 240.000
34.000 3600.010 40 127 240.000
35.000 3600.010 29 142 240.000
36.000 3600.010 49 132 240.000
37.000 3600.010 41 124 240.000
38.000 3600.010 39 138 240.000
39.000 3600.010 40 118 240.000
40.000 3600.010 43 121 240.000
41.000 3600.010 52 101 240.000
42.000 3600.010 40 106 240.000
43.000 3600.010 40 109 240.000
44.000 3600.010 43 114 240.000
45.000 3600.010 41 120 240.000
46.000 3600.010 49 122 240.000
47.000 3600.010 46 103 240.000
48.000 3600.010 37 122 240.000
49.000 3600.010 26 113 240.000
50.000 3600.010 35 152 240.000
51.000 3600.010 39 135 240.000
52.000 3600.010 44 151 240.000
53.000 3600.010 38 124 240.000
54.000 3600.010 42 132 240.000
55.000 3600.010 21 136 240.000
56.000 3600.010 40 154 240.000
57.000 3600.010 40 110 240.000
58.000 3600.010 26 129 240.000
59.000 3600.010 40 109 240.000
60.000 3600.010 48 110 240.000
61.000 3600.010 44 107 240.000
62.000 3600.010 43 107 240.000
63.000 3600.010 36 99 240.000
64.000 3600.010 42 98 240.000
65.000 3600.010 44 110 240.000
66.000 3600.010 46 121 240.000
67.000 3600.010 41 126 240.000
68.000 3600.010 43 122 240.000
69.000 3600.010 52 130 240.000
70.000 3600.010 32 141 240.000
71.000 3600.010 43 131 240.000
72.000 3600.010 55 140 240.000
73.000 3600.010 38 125 240.000
