# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 10 37 40.000
1.000 3600.000 40 59 40.000
2.000 3600.000 25 70 40.000
3.000 3600.000 22 53 40.000
4.000 3600.000 32 62 40.000
5.000 3600.000 19 55 40.000
6.000 3600.000 19 49 40.000
7.000 3600.000 13 58 40.000
8.000 3600.000 19 59 40.000
9.000 3600.000 23 58 40.000
10.000 3600.000 30 58 40.000
11.000 3600.000 27 77 40.000
12.000 3600.000 24 68 40.000
13.000 3600.000 25 81 40.000
14.000 3600.000 26 83 40.000
15.000 3600.000 22 67 40.000
16.000 3600.000 16 62 40.000
17.000 3600.000 21 86 40.000
18.000 3600.000 25 76 40.000
19.000 3600.000 27 68 40.000
20.000 3600.000 24 66 40.000
21.000 3600.000 25 65 40.000
22.000 3600.000 24 58 40.000
23.000 3600.000 29 52 40.000
24.000 3600.000 33 54 40.000
25.000 3600.000 35 61 40.000
26.000 3600.000 27 68 40.000
27.000 3600.000 21 72 40.000
28.000 3600.000 33 72 40.000
29.000 3600.000 32 72 40.000
30.000 3600.000 25 65 40.000
31.000 3600.000 25 60 40.000
32.000 3600.000 19 80 40.000
33.000 3600.000 22 54 40.000
34.000 3600.000 29 64 40.000
35.000 3600.000 25 66 40.000
36.000 3600.000 20 68 40.000
37.000 3600.000 27 67 40.000
38.000 3600.000 31 72 40.000
39.000 3600.000 18 56 40.000
40.000 3600.000 20 43 40.000
41.000 3600.000 35 52 40.000
42.000 3600.000 28 53 40.000
43.000 3600.000 21 52 40.000
44.000 3600.000 25 56 40.000
45.000 3600.000 24 77 40.000
46.000 3600.000 31 76 40.000
47.000 3600.000 30 73 40.000
48.000 3600.000 34 79 40.000
49.000 3600.000 20 77 40.000
50.000 3600.000 23 98 40.000
51.000 3600.000 21 71 40.000
52.000 3600.000 23 70 40.000
53.000 3600.000 26 70 40.000
54.000 3600.000 24 78 40.000
55.000 3600.000 27 68 40.000
56.000 3600.000 32 75 40.000
57.000 3600.000 35 44 40.000
58.000 3600.000 23 48 40.000
59.000 3600.000 25 60 40.000
60.000 3600.000 24 75 40.000
61.000 3600.000 24 48 40.000
62.000 3600.000 27 57 40.000
63.000 3600.000 24 64 40.000
64.000 3600.000 27 78 40.000
65.000 3600.000 24 75 40.000
66.000 3600.000 30 72 40.000
67.000 3600.000 20 80 40.000
68.000 3600.000 26 78 40.000
69.000 3600.000 20 64 40.000
70.000 3600.000 28 71 40.000
71.000 3600.000 34 80 40.000
72.000 3600.000 22 65 40.000
73.000 3600.000 23 52 40.000
74.000 3600.000 24 59 40.000
75.000 3600.000 23 51 40.000
76.000 3600.000 25 50 40.000
77.000 3600.000 18 48 40.000
78.000 3600.000 26 47 40.000
79.000 3600.000 29 58 40.000
80.000 3600.000 15 66 40.000
81.000 3600.000 22 83 40.000
82.000 3600.000 27 61 40.000
83.000 3600.000 19 62 40.000
84.000 3600.000 27 78 40.000
85.000 3600.000 21 67 40.000
86.000 3600.000 28 75 40.000
87.000 3600.000 24 52 40.000
88.000 3600.000 31 65 40.000
89.000 3600.000 24 63 40.000
90.000 3600.000 27 70 40.000
91.000 3600.000 15 56 40.000
92.000 3600.000 31 53 40.000
93.000 3600.000 28 55 40.000
94.000 3600.000 26 52 40.000
95.000 3600.000 30 47 40.000
96.000 3600.000 25 76 40.000
97.000 3600.000 21 66 40.000
98.000 3600.000 20 61 40.000
99.000 3600.000 30 55 40.000
100.000 3600.000 31 72 40.000
101.000 3600.000 28 71 40.000
102.000 3600.000 30 76 40.000
103.000 3600.000 14 72 40.000
104.000 3600.000 26 83 40.000
105.000 3600.000 28 58 40.000
106.000 3600.000 33 71 40.000
107.000 3600.000 31 75 40.000
108.000 3600.000 32 72 40.000
109.000 3600.000 28 59 40.000
110.000 3600.000 25 48 40.000
111.000 3600.000 28 46 40.000
112.000 3600.000 18 58 40.000
113.000 3600.000 28 49 40.000
114.000 3600.000 29 61 40.000
115.000 3600.000 16 44 40.000
116.000 3600.000 18 60 40.000
117.000 3600.000 28 54 40.000
118.000 3600.000 24 66 40.000
119.000 3600.000 19 56 40.000
120.000 3600.000 24 75 40.000
121.000 3600.000 26 70 40.000
122.000 3600.000 27 72 40.000
123.000 3600.000 18 78 40.000
124.000 3600.000 32 72 40.000
125.000 3600.000 22 66 40.000
126.000 3600.000 26 54 40.000
127.000 3600.000 29 49 40.000
128.000 3600.000 38 56 40.000
129.000 3600.000 21 46 40.000
130.000 3600.000 22 52 40.000
131.000 3600.000 25 55 40.000
132.000 3600.000 30 45 40.000
133.000 3600.000 22 56 40.000
134.000 3600.000 21 59 40.000
135.000 3600.000 19 64 40.000
136.000 3600.000 29 63 40.000
137.000 3600.000 27 71 40.000
138.000 3600.000 30 80 40.000
139.000 3600.000 25 74 40.000
140.000 3600.000 30 86 40.000
141.000 3600.000 25 73 40.000
142.000 3600.000 24 62 40.000
143.000 3600.000 29 77 40.000
144.000 3600.000 24 62 40.000
145.000 3600.000 28 42 40.000
146.000 3600.000 30 50 40.000
147.000 3600.000 25 52 40.000
148.000 3600.000 31 67 40.000
149.000 3600.000 27 42 40.000
150.000 3600.000 25 55 40.000
151.000 3600.000 22 45 40.000
152.000 3600.000 27 62 40.000
153.000 3600.000 18 66 40.000
154.000 3600.000 27 74 40.000
155.000 3600.000 20 84 40.000
156.000 3600.000 22 81 40.000
157.000 3600.000 22 66 40.000
158.000 3600.000 29 78 40.000
159.000 3600.000 25 76 40.000
160.000 3600.000 19 75 40.000
161.000 3600.000 31 68 40.000
162.000 3600.000 27 64 40.000
163.000 3600.000 23 57 40.000
164.000 3600.000 19 53 40.000
165.000 3600.000 31 59 40.000
166.000 3600.000 32 57 40.000
167.000 3600.000 27 48 40.000
168.000 3600.000 22 64 40.000
169.000 3600.000 21 47 40.000
170.000 3600.000 27 56 40.000
171.000 3600.000 16 68 40.000
172.000 3600.000 13 81 40.000
173.000 3600.000 17 52 40.000
174.000 3600.000 19 61 40.000
175.000 3600.000 21 70 40.000
176.000 3600.000 33 75 40.000
177.000 3600.000 25 76 40.000
178.000 3600.000 30 81 40.000
179.000 3600.000 23 64 40.000
180.000 3600.000 38 63 40.000
181.000 3600.000 22 67 40.000
182.000 3600.000 30 65 40.000
183.000 3600.000 31 59 40.000
184.000 3600.000 29 58 40.000
185.000 3600.000 33 45 40.000
186.000 3600.000 23 51 40.000
187.000 3600.000 27 49 40.000
188.000 3600.000 30 61 40.000
189.000 3600.000 34 60 40.000
190.000 3600.000 32 70 40.000
191.000 3600.000 33 83 40.000
192.000 3600.000 28 72 40.000
193.000 3600.000 23 74 40.000
194.000 3600.000 29 79 40.000
195.000 3600.000 31 60 40.000
196.000 3600.000 35 76 40.000
197.000 3600.000 22 70 40.000
198.000 3600.000 28 71 40.000
199.000 3600.000 34 64 40.000
200.000 3600.000 26 58 40.000
201.000 3600.000 29 62 40.000
202.000 3600.000 32 51 40.000
203.000 3600.000 13 47 40.000
204.000 3600.000 24 52 40.000
205.000 3600.000 28 44 40.000
206.000 3600.000 31 64 40.000
207.000 3600.000 16 62 40.000
208.000 3600.000 27 72 40.000
209.000 3600.000 28 49 40.000
210.000 3600.000 23 74 40.000
211.000 3600.000 22 66 40.000
212.000 3600.000 32 67 40.000
213.000 3600.000 32 70 40.000
214.000 3600.000 38 62 40.000
215.000 3600.000 23 70 40.000
216.000 3600.000 23 53 40.000
217.000 3600.000 21 59 40.000
218.000 3600.000 28 58 40.000
219.000 3600.000 25 49 40.000
220.000 3600.000 29 41 40.000
221.000 3600.000 34 61 40.000
222.000 3600.000 23 51 40.000
223.000 3600.000 22 54 40.000
224.000 3600.000 28 68 40.000
225.000 3600.000 28 63 40.000
226.000 3600.000 24 73 40.000
227.000 3600.000 28 84 40.000
228.000 3600.000 27 59 40.000
229.000 3600.000 20 58 40.000
230.000 3600.000 30 80 40.000
231.000 3600.000 28 78 40.000
232.000 3600.000 30 57 40.000
233.000 3600.000 22 56 40.000
234.000 3600.000 40 70 40.000
235.000 3600.000 26 70 40.000
236.000 3600.000 23 54 40.000
237.000 3600.000 27 50 40.000
238.000 3600.000 30 46 40.000
239.000 3600.000 26 57 40.000
240.000 3600.000 25 55 40.000
241.000 3600.000 33 53 40.000
242.000 3600.000 20 54 40.000
243.000 3600.000 22 52 40.000
244.000 3600.000 27 72 40.000
245.000 3600.000 29 80 40.000
246.000 3600.000 28 75 40.000
247.000 3600.000 21 93 40.000
248.000 3600.000 25 60 40.000
249.000 3600.000 23 86 40.000
250.000 3600.000 20 78 40.000
251.000 3600.000 19 71 40.000
252.000 3600.000 31 68 40.000
253.000 3600.000 22 67 40.000
254.000 3600.000 30 59 40.000
255.000 3600.000 24 58 40.000
256.000 3600.000 29 81 40.000
257.000 3600.000 28 46 40.000
258.000 3600.000 27 73 40.000
259.000 3600.000 20 60 40.000
260.000 3600.000 16 73 40.000
261.000 3600.000 18 62 40.000
262.000 3600.000 27 94 40.000
263.000 3600.000 30 56 40.000
264.000 3600.000 28 74 40.000
265.000 3600.000 26 67 40.000
266.000 3600.000 25 74 40.000
267.000 3600.000 28 71 40.000
268.000 3600.000 29 77 40.000
269.000 3600.000 24 65 40.000
270.000 3600.000 22 59 40.000
271.000 3600.000 27 64 40.000
272.000 3600.000 15 48 40.000
273.000 3600.000 26 41 40.000
274.000 3600.000 30 78 40.000
275.000 3600.000 26 44 40.000
276.000 3600.000 27 63 40.000
277.000 3600.000 21 69 40.000
278.000 3600.000 27 60 40.000
279.000 3600.000 25 63 40.000
280.000 3600.000 37 72 40.000
281.000 3600.000 24 68 40.000
282.000 3600.000 26 58 40.000
283.000 3600.000 25 63 40.000
284.000 3600.000 31 71 40.000
285.000 3600.000 27 63 40.000
286.000 3600.000 22 56 40.000
287.000 3600.000 31 64 40.000
288.000 3600.000 24 69 40.000
289.000 3600.000 33 46 40.000
290.000 3600.000 33 55 40.000
291.000 3600.000 33 66 40.000
292.000 3600.000 30 57 40.000
293.000 3600.000 32 59 40.000
294.000 3600.000 34 78 40.000
295.000 3600.000 24 59 40.000
296.000 3600.000 24 70 40.000
297.000 3600.000 23 63 40.000
298.000 3600.000 18 60 40.000
299.000 3600.000 26 72 40.000
300.000 3600.000 28 70 40.000
301.000 3600.000 29 78 40.000
302.000 3600.000 34 73 40.000
303.000 3600.000 31 54 40.000
304.000 3600.000 9 37 40.000
