# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 20.0 7307 4719 164590 3 3793749999 12026 0.000000 0.000000
-1.669922 20.0 7218 4954 166042 3 3793750025 12172 0.000000 0.000000
-1.593018 20.0 6636 5344 168564 2 3793750051 11980 0.000000 0.000000
-1.505127 20.0 6034 6251 169090 4 3793750077 12285 0.000000 0.000000
-1.428223 20.0 5315 6876 167786 4 3793750104 12191 0.000000 0.000000
-1.318359 20.0 4771 7592 167776 3 3793750130 12363 0.000000 0.000000
-1.241455 20.0 4058 8296 168125 3 3793750156 12354 0.000000 0.000000
-1.164551 20.0 3336 8825 163861 6 3793750182 12161 0.000000 0.000000
-1.065674 20.0 2901 9281 164061 4 3793750208 12182 0.000000 0.000000
-0.999756 20.0 2545 9723 163812 2 3793750235 12268 0.000000 0.000000
-0.889893 20.0 2398 9975 165299 4 3793750261 12373 0.000000 0.000000
-0.823975 20.0 2383 10106 163056 1 3793750287 12489 0.000000 0.000000
-0.736084 20.0 2595 9777 163552 4 3793750313 12372 0.000000 0.000000
-0.648193 20.0 3090 9303 162741 3 3793750339 12393 0.000000 0.000000
-0.571289 20.0 3588 8820 162660 3 3793750365 12408 0.000000 0.000000
-0.483398 20.0 3924 8344 163040 4 3793750391 12268 0.000000 0.000000
-0.384522 20.0 4778 7515 164345 2 3793750417 12293 0.000000 0.000000
-0.296631 20.0 5546 6629 162449 4 3793750443 12175 0.000000 0.000000
-0.208740 20.0 6132 6117 163912 6 3793750470 12249 0.000000 0.000000
-0.120850 20.0 6521 5503 162991 1 3793750496 12024 0.000000 0.000000
-0.043945 20.0 7032 5038 159962 4 3793750522 12070 0.000000 0.000000
0.032959 20.0 7198 4638 159548 3 3793750548 11836 0.000000 0.000000
0.120850 20.0 7761 4485 159971 3 3793750574 12246 0.000000 0.000000
0.219727 20.0 7566 4404 159169 1 3793750600 11970 0.000000 0.000000
0.307617 20.0 7493 4680 158877 5 3793750626 12173 0.000000 0.000000
0.384522 20.0 7045 4862 159748 4 3793750653 11907 0.000000 0.000000
0.461426 20.0 6791 5362 159951 3 3793750679 12153 0.000000 0.000000
0.560303 20.0 5750 6144 160482 4 3793750705 11894 0.000000 0.000000
0.648193 20.0 5420 6878 158937 2 3793750731 12298 0.000000 0.000000
0.736084 20.0 4539 7466 161315 3 3793750757 12005 0.000000 0.000000
0.812988 20.0 3971 8177 162603 1 3793750783 12148 0.000000 0.000000
0.900879 20.0 3646 8603 161901 4 3793750809 12249 0.000000 0.000000
0.977783 20.0 2809 9371 161978 4 3793750835 12180 0.000000 0.000000
1.065674 20.0 2508 9645 162207 2 3793750861 12153 0.000000 0.000000
1.164551 20.0 2427 10020 162012 4 3793750888 12447 0.000000 0.000000
1.252441 20.0 2339 9857 162068 2 3793750914 12196 0.000000 0.000000
1.340332 20.0 2556 9781 162101 0 3793750940 12337 0.000000 0.000000
1.417236 20.0 2773 9587 161828 3 3793750966 12360 0.000000 0.000000
1.494141 20.0 3377 8773 166113 2 3793750992 12150 0.000000 0.000000
1.582031 20.0 4072 8168 166163 1 3793751018 12240 0.000000 0.000000
1.669922 20.0 4395 7590 164145 2 3793751044 11985 0.000000 0.000000
1.768799 20.0 5275 6640 164676 4 3793751070 11915 0.000000 0.000000
