# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 67 9342 675837 7822 3764418726 9409 0.0000000 0.0000000 108.1499020 13.3968750
-1.5000000 60.0 180 8847 678833 7927 3764418790 9027 0.0000000 0.0000000 108.1499020 13.3968750
-1.2500000 60.0 526 8970 624043 7704 3764418854 9496 0.0000000 0.0000000 108.1499020 13.3968750
-1.0000000 60.0 865 9141 673604 8047 3764418918 10006 0.0000000 0.0000000 108.1499020 13.3968750
-0.7500000 60.0 1162 9067 672210 7963 3764418982 10229 0.0000000 0.0000000 108.1499020 13.3968750
-0.5000000 60.0 1106 8993 661311 7975 3764419046 10099 0.0000000 0.0000000 108.1499020 13.3968750
-0.2500000 60.0 864 9023 663801 8094 3764419111 9887 0.0000000 0.0000000 108.1499020 13.3968750
0.0000000 60.0 512 9118 712600 7969 3764419175 9630 0.0000000 0.0000000 108.1499020 13.3968750
0.2500000 60.0 196 8750 731399 7927 3764419239 8946 0.0000000 0.0000000 108.1499020 13.3968750
0.5000000 60.0 69 9169 745341 7871 3764419303 9238 0.0000000 0.0000000 108.1499020 13.3968750
0.7500000 60.0 245 8832 613444 8006 3764419367 9077 0.0000000 0.0000000 108.1499020 13.3968750
1.0000000 60.0 557 9093 636307 7891 3764419431 9650 0.0000000 0.0000000 108.1499020 13.3968750
1.2500000 60.0 908 8911 647161 7817 3764419496 9819 0.0000000 0.0000000 108.1499020 13.3968750
1.5000000 60.0 1103 8968 659296 7833 3764419560 10071 0.0000000 0.0000000 108.1499020 13.3968750
1.7500000 60.0 1131 9076 626871 7863 3764419624 10207 0.0000000 0.0000000 108.1499020 13.3968750
