# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 86 9089 610646 8087 3764458722 9175 0.0000000 0.0000000 109.4248050 13.9093750
-1.5000000 60.0 84 9138 608939 7740 3764458786 9222 0.0000000 0.0000000 109.4248050 13.9093750
-1.2500000 60.0 340 9245 605943 7939 3764458850 9585 0.0000000 0.0000000 109.4248050 13.9093750
-1.0000000 60.0 719 9095 609498 7965 3764458915 9814 0.0000000 0.0000000 109.4248050 13.9093750
-0.7500000 60.0 1049 9075 609123 7777 3764458979 10124 0.0000000 0.0000000 109.4248050 13.9093750
-0.5000000 60.0 1185 9001 605704 7956 3764459043 10186 0.0000000 0.0000000 109.4248050 13.9093750
-0.2500000 60.0 1142 8920 605433 8006 3764459107 10062 0.0000000 0.0000000 109.4248050 13.9093750
0.0000000 60.0 704 9119 608205 7949 3764459171 9823 0.0000000 0.0000000 109.4248050 13.9093750
0.2500000 60.0 349 9072 607903 7894 3764459236 9421 0.0000000 0.0000000 109.4248050 13.9093750
0.5000000 60.0 93 8911 602165 7957 3764459300 9004 0.0000000 0.0000000 109.4248050 13.9093750
0.7500000 60.0 100 9179 603670 8064 3764459364 9279 0.0000000 0.0000000 109.4248050 13.9093750
1.0000000 60.0 324 9260 605504 7815 3764459428 9584 0.0000000 0.0000000 109.4248050 13.9093750
1.2500000 60.0 728 9154 605958 7909 3764459492 9882 0.0000000 0.0000000 109.4248050 13.9093750
1.5000000 60.0 1137 9022 609571 7878 3764459557 10159 0.0000000 0.0000000 109.4248050 13.9093750
1.7500000 60.0 1252 9094 605238 7847 3764459621 10346 0.0000000 0.0000000 109.4248050 13.9093750
