# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 127 7510 607349 8044 3764456368 7637 0.0000000 0.0000000 109.3500980 13.9281250
-1.5000000 60.0 143 7463 609223 8026 3764456432 7606 0.0000000 0.0000000 109.3500980 13.9281250
-1.2500000 60.0 492 7590 610841 7831 3764456496 8082 0.0000000 0.0000000 109.3500980 13.9281250
-1.0000000 60.0 1135 7621 609870 8002 3764456560 8756 0.0000000 0.0000000 109.3500980 13.9281250
-0.7500000 60.0 1645 7517 610462 7917 3764456624 9162 0.0000000 0.0000000 109.3500980 13.9281250
-0.5000000 60.0 1874 7529 609600 7896 3764456689 9403 0.0000000 0.0000000 109.3500980 13.9281250
-0.2500000 60.0 1568 7571 609867 8088 3764456753 9139 0.0000000 0.0000000 109.3500980 13.9281250
0.0000000 60.0 1045 7494 611312 8025 3764456817 8539 0.0000000 0.0000000 109.3500980 13.9281250
0.2500000 60.0 480 7374 611975 7825 3764456881 7854 0.0000000 0.0000000 109.3500980 13.9281250
0.5000000 60.0 134 7653 611485 8004 3764456946 7787 0.0000000 0.0000000 109.3500980 13.9281250
0.7500000 60.0 156 7380 608185 7858 3764457010 7536 0.0000000 0.0000000 109.3500980 13.9281250
1.0000000 60.0 561 7547 610379 7850 3764457074 8108 0.0000000 0.0000000 109.3500980 13.9281250
1.2500000 60.0 1198 7512 607754 7869 3764457138 8710 0.0000000 0.0000000 109.3500980 13.9281250
1.5000000 60.0 1669 7704 612341 8062 3764457202 9373 0.0000000 0.0000000 109.3500980 13.9281250
1.7500000 60.0 1870 7405 609864 8023 3764457267 9275 0.0000000 0.0000000 109.3500980 13.9281250
