# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 96 7817 643794 8005 3764421078 7913 0.0000000 0.0000000 108.2250980 13.4812500
-1.5000000 60.0 266 7860 631475 7907 3764421142 8126 0.0000000 0.0000000 108.2250980 13.4812500
-1.2500000 60.0 709 7825 628430 7884 3764421206 8534 0.0000000 0.0000000 108.2250980 13.4812500
-1.0000000 60.0 1263 7818 630133 8007 3764421270 9081 0.0000000 0.0000000 108.2250980 13.4812500
-0.7500000 60.0 1671 7598 664108 7926 3764421334 9269 0.0000000 0.0000000 108.2250980 13.4812500
-0.5000000 60.0 1614 7828 718641 8013 3764421399 9442 0.0000000 0.0000000 108.2250980 13.4812500
-0.2500000 60.0 1272 7807 753872 7849 3764421463 9079 0.0000000 0.0000000 108.2250980 13.4812500
0.0000000 60.0 684 7792 788187 7874 3764421527 8476 0.0000000 0.0000000 108.2250980 13.4812500
0.2500000 60.0 273 8064 683792 7980 3764421591 8337 0.0000000 0.0000000 108.2250980 13.4812500
0.5000000 60.0 86 7608 640515 7780 3764421655 7694 0.0000000 0.0000000 108.2250980 13.4812500
0.7500000 60.0 276 7842 628469 8013 3764421719 8118 0.0000000 0.0000000 108.2250980 13.4812500
1.0000000 60.0 760 7856 723148 8021 3764421784 8616 0.0000000 0.0000000 108.2250980 13.4812500
1.2500000 60.0 1410 7576 703729 8056 3764421848 8986 0.0000000 0.0000000 108.2250980 13.4812500
1.5000000 60.0 1668 7706 701665 7972 3764421912 9374 0.0000000 0.0000000 108.2250980 13.4812500
1.7500000 60.0 1692 7746 713766 7879 3764421976 9438 0.0000000 0.0000000 108.2250980 13.4812500
