# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 138 5831 623826 8054 3764477556 5969 0.0000000 0.0000000 110.0249020 13.1812500
-1.5000000 60.0 245 5860 643394 7931 3764477620 6105 0.0000000 0.0000000 110.0249020 13.1812500
-1.2500000 60.0 856 5729 668883 7900 3764477685 6585 0.0000000 0.0000000 110.0249020 13.1812500
-1.0000000 60.0 1679 5965 663505 7939 3764477749 7644 0.0000000 0.0000000 110.0249020 13.1812500
-0.7500000 60.0 2315 5972 633436 7968 3764477813 8287 0.0000000 0.0000000 110.0249020 13.1812500
-0.5000000 60.0 2413 5847 617092 7861 3764477877 8260 0.0000000 0.0000000 110.0249020 13.1812500
-0.2500000 60.0 2195 5849 686790 8013 3764477942 8044 0.0000000 0.0000000 110.0249020 13.1812500
0.0000000 60.0 1344 5897 705611 7875 3764478006 7241 0.0000000 0.0000000 110.0249020 13.1812500
0.2500000 60.0 550 5964 675636 7894 3764478070 6514 0.0000000 0.0000000 110.0249020 13.1812500
0.5000000 60.0 143 5900 633436 7858 3764478134 6043 0.0000000 0.0000000 110.0249020 13.1812500
0.7500000 60.0 265 5816 657487 7897 3764478199 6081 0.0000000 0.0000000 110.0249020 13.1812500
1.0000000 60.0 889 5830 659764 7889 3764478263 6719 0.0000000 0.0000000 110.0249020 13.1812500
1.2500000 60.0 1742 5973 633771 7997 3764478327 7715 0.0000000 0.0000000 110.0249020 13.1812500
1.5000000 60.0 2268 6107 624217 7706 3764478391 8375 0.0000000 0.0000000 110.0249020 13.1812500
1.7500000 60.0 2425 5824 671388 7964 3764478456 8249 0.0000000 0.0000000 110.0249020 13.1812500
