# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 114 5483 687655 8091 3764451660 5597 0.0000000 0.0000000 109.2001950 13.4531250
-1.5000000 60.0 286 5628 690182 8053 3764451724 5914 0.0000000 0.0000000 109.2001950 13.4531250
-1.2500000 60.0 924 5474 686794 7941 3764451788 6398 0.0000000 0.0000000 109.2001950 13.4531250
-1.0000000 60.0 1816 5656 686527 8042 3764451852 7472 0.0000000 0.0000000 109.2001950 13.4531250
-0.7500000 60.0 2416 5475 680796 8061 3764451917 7891 0.0000000 0.0000000 109.2001950 13.4531250
-0.5000000 60.0 2660 5448 685925 8003 3764451981 8108 0.0000000 0.0000000 109.2001950 13.4531250
-0.2500000 60.0 2160 5485 686443 8089 3764452045 7645 0.0000000 0.0000000 109.2001950 13.4531250
0.0000000 60.0 1376 5393 694849 7972 3764452109 6769 0.0000000 0.0000000 109.2001950 13.4531250
0.2500000 60.0 553 5592 684738 8002 3764452173 6145 0.0000000 0.0000000 109.2001950 13.4531250
0.5000000 60.0 131 5421 689420 8000 3764452238 5552 0.0000000 0.0000000 109.2001950 13.4531250
0.7500000 60.0 315 5492 684166 7958 3764452302 5807 0.0000000 0.0000000 109.2001950 13.4531250
1.0000000 60.0 973 5485 684211 7980 3764452366 6458 0.0000000 0.0000000 109.2001950 13.4531250
1.2500000 60.0 1884 5566 688484 7883 3764452430 7450 0.0000000 0.0000000 109.2001950 13.4531250
1.5000000 60.0 2445 5526 685432 7933 3764452494 7971 0.0000000 0.0000000 109.2001950 13.4531250
1.7500000 60.0 2680 5454 689962 7962 3764452559 8134 0.0000000 0.0000000 109.2001950 13.4531250
