# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 140 8599 613763 7835 3764482267 8739 0.0000000 0.0000000 110.1748050 13.4062500
-1.5000000 60.0 116 8472 645201 7926 3764482331 8588 0.0000000 0.0000000 110.1748050 13.4062500
-1.2500000 60.0 410 8523 671786 7836 3764482395 8933 0.0000000 0.0000000 110.1748050 13.4062500
-1.0000000 60.0 925 8838 701016 7881 3764482459 9763 0.0000000 0.0000000 110.1748050 13.4062500
-0.7500000 60.0 1264 8725 641773 7878 3764482524 9989 0.0000000 0.0000000 110.1748050 13.4062500
-0.5000000 60.0 1413 8677 700767 7956 3764482588 10090 0.0000000 0.0000000 110.1748050 13.4062500
-0.2500000 60.0 1256 8629 678320 7840 3764482652 9885 0.0000000 0.0000000 110.1748050 13.4062500
0.0000000 60.0 781 8569 654040 7837 3764482716 9350 0.0000000 0.0000000 110.1748050 13.4062500
0.2500000 60.0 404 8447 655950 8012 3764482781 8851 0.0000000 0.0000000 110.1748050 13.4062500
0.5000000 60.0 101 8537 711769 7818 3764482845 8638 0.0000000 0.0000000 110.1748050 13.4062500
0.7500000 60.0 122 8648 671922 7744 3764482909 8770 0.0000000 0.0000000 110.1748050 13.4062500
1.0000000 60.0 423 8666 620475 7866 3764482973 9089 0.0000000 0.0000000 110.1748050 13.4062500
1.2500000 60.0 892 8640 626334 7991 3764483038 9532 0.0000000 0.0000000 110.1748050 13.4062500
1.5000000 60.0 1245 8570 610980 7739 3764483102 9815 0.0000000 0.0000000 110.1748050 13.4062500
1.7500000 60.0 1440 8756 615370 7891 3764483166 10196 0.0000000 0.0000000 110.1748050 13.4062500
