# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 81 10194 618961 8035 3764461075 10275 0.0000000 0.0000000 109.5000000 15.2968750
-1.5000000 60.0 74 10081 624616 7882 3764461140 10155 0.0000000 0.0000000 109.5000000 15.2968750
-1.2500000 60.0 230 10059 609561 7893 3764461204 10289 0.0000000 0.0000000 109.5000000 15.2968750
-1.0000000 60.0 470 10312 613539 7870 3764461268 10782 0.0000000 0.0000000 109.5000000 15.2968750
-0.7500000 60.0 638 10406 673615 8086 3764461332 11044 0.0000000 0.0000000 109.5000000 15.2968750
-0.5000000 60.0 665 10461 694797 8005 3764461397 11126 0.0000000 0.0000000 109.5000000 15.2968750
-0.2500000 60.0 691 10316 625871 7802 3764461461 11007 0.0000000 0.0000000 109.5000000 15.2968750
0.0000000 60.0 445 10279 667263 8076 3764461525 10724 0.0000000 0.0000000 109.5000000 15.2968750
0.2500000 60.0 213 10288 661827 7910 3764461589 10501 0.0000000 0.0000000 109.5000000 15.2968750
0.5000000 60.0 77 10338 657405 7885 3764461653 10415 0.0000000 0.0000000 109.5000000 15.2968750
0.7500000 60.0 61 10224 707937 7916 3764461718 10285 0.0000000 0.0000000 109.5000000 15.2968750
1.0000000 60.0 200 10294 633485 7950 3764461782 10494 0.0000000 0.0000000 109.5000000 15.2968750
1.2500000 60.0 416 10513 619929 8023 3764461846 10929 0.0000000 0.0000000 109.5000000 15.2968750
1.5000000 60.0 626 10099 621348 7787 3764461910 10725 0.0000000 0.0000000 109.5000000 15.2968750
1.7500000 60.0 719 10283 654951 7971 3764461974 11002 0.0000000 0.0000000 109.5000000 15.2968750
