# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 101 9328 620994 7958 3764435188 9429 0.0000000 0.0000000 108.6748050 14.1968750
-1.5000000 60.0 91 9412 612160 7955 3764435252 9503 0.0000000 0.0000000 108.6748050 14.1968750
-1.2500000 60.0 288 9150 623087 7928 3764435316 9438 0.0000000 0.0000000 108.6748050 14.1968750
-1.0000000 60.0 564 9552 617008 8007 3764435381 10116 0.0000000 0.0000000 108.6748050 14.1968750
-0.7500000 60.0 822 9269 621855 8090 3764435445 10091 0.0000000 0.0000000 108.6748050 14.1968750
-0.5000000 60.0 1022 9370 657023 7998 3764435509 10392 0.0000000 0.0000000 108.6748050 14.1968750
-0.2500000 60.0 895 9266 618648 7933 3764435573 10161 0.0000000 0.0000000 108.6748050 14.1968750
0.0000000 60.0 626 9438 626563 8021 3764435637 10064 0.0000000 0.0000000 108.6748050 14.1968750
0.2500000 60.0 313 9322 637329 7939 3764435702 9635 0.0000000 0.0000000 108.6748050 14.1968750
0.5000000 60.0 81 9455 628526 7968 3764435766 9536 0.0000000 0.0000000 108.6748050 14.1968750
0.7500000 60.0 87 9314 613713 7980 3764435830 9401 0.0000000 0.0000000 108.6748050 14.1968750
1.0000000 60.0 309 9488 619684 7896 3764435894 9797 0.0000000 0.0000000 108.6748050 14.1968750
1.2500000 60.0 632 9442 617974 7834 3764435958 10074 0.0000000 0.0000000 108.6748050 14.1968750
1.5000000 60.0 908 9261 618695 7878 3764436022 10169 0.0000000 0.0000000 108.6748050 14.1968750
1.7500000 60.0 1000 9492 670841 7988 3764436087 10492 0.0000000 0.0000000 108.6748050 14.1968750
