# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 80 9022 677448 7971 3764468138 9102 0.0000000 0.0000000 109.7250980 13.5000000
-1.5000000 60.0 214 8917 723850 8054 3764468202 9131 0.0000000 0.0000000 109.7250980 13.5000000
-1.2500000 60.0 647 8680 628979 7913 3764468266 9327 0.0000000 0.0000000 109.7250980 13.5000000
-1.0000000 60.0 1042 8751 619102 7805 3764468330 9793 0.0000000 0.0000000 109.7250980 13.5000000
-0.7500000 60.0 1315 8713 613995 7993 3764468395 10028 0.0000000 0.0000000 109.7250980 13.5000000
-0.5000000 60.0 1247 8858 633016 8012 3764468459 10105 0.0000000 0.0000000 109.7250980 13.5000000
-0.2500000 60.0 1018 8906 613981 8015 3764468523 9924 0.0000000 0.0000000 109.7250980 13.5000000
0.0000000 60.0 532 8826 668698 7834 3764468587 9358 0.0000000 0.0000000 109.7250980 13.5000000
0.2500000 60.0 221 8774 643449 7889 3764468652 8995 0.0000000 0.0000000 109.7250980 13.5000000
0.5000000 60.0 76 8863 625575 7821 3764468716 8939 0.0000000 0.0000000 109.7250980 13.5000000
0.7500000 60.0 270 8586 627143 8023 3764468780 8856 0.0000000 0.0000000 109.7250980 13.5000000
1.0000000 60.0 622 8741 650667 7829 3764468844 9363 0.0000000 0.0000000 109.7250980 13.5000000
1.2500000 60.0 999 8849 639561 7907 3764468908 9848 0.0000000 0.0000000 109.7250980 13.5000000
1.5000000 60.0 1237 8831 623089 7925 3764468973 10068 0.0000000 0.0000000 109.7250980 13.5000000
1.7500000 60.0 1304 8962 616080 8120 3764469037 10266 0.0000000 0.0000000 109.7250980 13.5000000
