# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 53 10133 661224 8005 3764465783 10186 0.0000000 0.0000000 109.6499020 14.2250000
-1.5000000 60.0 167 10156 699024 8039 3764465848 10323 0.0000000 0.0000000 109.6499020 14.2250000
-1.2500000 60.0 364 10108 697902 7996 3764465912 10472 0.0000000 0.0000000 109.6499020 14.2250000
-1.0000000 60.0 592 10059 680654 8073 3764465976 10651 0.0000000 0.0000000 109.6499020 14.2250000
-0.7500000 60.0 737 10223 632509 7993 3764466040 10960 0.0000000 0.0000000 109.6499020 14.2250000
-0.5000000 60.0 745 10139 688736 7916 3764466105 10884 0.0000000 0.0000000 109.6499020 14.2250000
-0.2500000 60.0 588 10218 655904 7894 3764466169 10806 0.0000000 0.0000000 109.6499020 14.2250000
0.0000000 60.0 357 10147 620251 8106 3764466233 10504 0.0000000 0.0000000 109.6499020 14.2250000
0.2500000 60.0 135 10178 630903 8119 3764466297 10313 0.0000000 0.0000000 109.6499020 14.2250000
0.5000000 60.0 50 10186 625051 7932 3764466361 10236 0.0000000 0.0000000 109.6499020 14.2250000
0.7500000 60.0 169 10273 623677 8008 3764466426 10442 0.0000000 0.0000000 109.6499020 14.2250000
1.0000000 60.0 424 10176 621173 7911 3764466490 10600 0.0000000 0.0000000 109.6499020 14.2250000
1.2500000 60.0 670 10130 635004 7928 3764466554 10800 0.0000000 0.0000000 109.6499020 14.2250000
1.5000000 60.0 814 10284 618746 7727 3764466618 11098 0.0000000 0.0000000 109.6499020 14.2250000
1.7500000 60.0 735 10214 612181 7844 3764466683 10949 0.0000000 0.0000000 109.6499020 14.2250000
