# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.768799 20.0 2167 13391 167686 3 3793707831 15558 0.000000 0.000000
-1.680908 20.0 1971 13822 167585 3 3793707857 15793 0.000000 0.000000
-1.604004 20.0 1855 13804 168964 1 3793707883 15659 0.000000 0.000000
-1.494141 20.0 2081 13574 167720 0 3793707910 15655 0.000000 0.000000
-1.428223 20.0 2587 12969 169080 3 3793707936 15556 0.000000 0.000000
-1.340332 20.0 3531 12211 168595 5 3793707962 15742 0.000000 0.000000
-1.252441 20.0 4337 10991 170537 3 3793707988 15328 0.000000 0.000000
-1.153565 20.0 5633 9736 168307 1 3793708014 15369 0.000000 0.000000
-1.087646 20.0 6471 8779 169132 1 3793708040 15250 0.000000 0.000000
-0.988769 20.0 7347 8093 169253 1 3793708066 15440 0.000000 0.000000
-0.900879 20.0 8575 6808 168370 5 3793708093 15383 0.000000 0.000000
-0.823975 20.0 9110 6222 169297 2 3793708119 15332 0.000000 0.000000
-0.736084 20.0 9553 5641 170994 2 3793708145 15194 0.000000 0.000000
-0.637207 20.0 9841 5431 169439 5 3793708171 15272 0.000000 0.000000
-0.560303 20.0 9688 5560 168430 0 3793708197 15248 0.000000 0.000000
-0.483398 20.0 9611 5680 169116 3 3793708223 15291 0.000000 0.000000
-0.384522 20.0 8892 6353 170264 3 3793708249 15245 0.000000 0.000000
-0.296631 20.0 7990 7545 170413 2 3793708276 15535 0.000000 0.000000
-0.219727 20.0 7258 8045 169014 1 3793708302 15303 0.000000 0.000000
-0.109863 20.0 6192 9239 168102 3 3793708328 15431 0.000000 0.000000
-0.043945 20.0 5123 10462 169729 7 3793708354 15585 0.000000 0.000000
0.043945 20.0 4296 11006 167586 0 3793708380 15302 0.000000 0.000000
0.131836 20.0 3262 12142 166466 4 3793708406 15404 0.000000 0.000000
0.219727 20.0 2671 13144 166635 6 3793708432 15815 0.000000 0.000000
0.296631 20.0 2024 13458 166433 3 3793708458 15482 0.000000 0.000000
0.373535 20.0 1890 13786 167849 3 3793708485 15676 0.000000 0.000000
0.472412 20.0 1899 13717 166602 4 3793708511 15616 0.000000 0.000000
0.560303 20.0 2107 13324 166356 2 3793708537 15431 0.000000 0.000000
0.637207 20.0 2720 12657 166865 1 3793708563 15377 0.000000 0.000000
0.736084 20.0 3600 11717 166935 8 3793708589 15317 0.000000 0.000000
0.823975 20.0 4580 10833 166573 4 3793708615 15413 0.000000 0.000000
0.889893 20.0 5174 10136 167162 3 3793708641 15310 0.000000 0.000000
0.988769 20.0 6256 8905 166774 2 3793708667 15161 0.000000 0.000000
1.065674 20.0 7497 7685 166187 3 3793708694 15182 0.000000 0.000000
1.153565 20.0 8477 6990 165851 3 3793708720 15467 0.000000 0.000000
1.252441 20.0 9225 5989 166629 3 3793708746 15214 0.000000 0.000000
1.340332 20.0 9272 5554 163120 6 3793708772 14826 0.000000 0.000000
1.417236 20.0 9882 5286 162648 4 3793708798 15168 0.000000 0.000000
1.494141 20.0 9728 5558 162607 3 3793708824 15286 0.000000 0.000000
1.593018 20.0 9424 5657 162755 1 3793708850 15081 0.000000 0.000000
1.680908 20.0 9112 6267 164729 0 3793708876 15379 0.000000 0.000000
1.768799 20.0 8280 7024 165971 3 3793708903 15304 0.000000 0.000000
