# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.768799 20.0 3609 6614 133792 14 3794240074 10237 0.000000 0.000000
-1.658935 20.0 3467 6944 134177 12 3794240100 10423 0.000000 0.000000
-1.604004 20.0 3189 7125 134182 12 3794240126 10326 0.000000 0.000000
-1.516113 20.0 2998 7235 134524 6 3794240153 10239 0.000000 0.000000
-1.428223 20.0 2670 7656 134527 15 3794240179 10341 0.000000 0.000000
-1.329346 20.0 2541 7597 134542 8 3794240205 10146 0.000000 0.000000
-1.241455 20.0 2753 7671 134083 18 3794240231 10442 0.000000 0.000000
-1.164551 20.0 2704 7601 134715 11 3794240257 10316 0.000000 0.000000
-1.076660 20.0 2820 7478 134489 10 3794240283 10308 0.000000 0.000000
-0.988769 20.0 3126 7050 134463 10 3794240309 10186 0.000000 0.000000
-0.900879 20.0 3532 6921 134941 10 3794240335 10463 0.000000 0.000000
-0.812988 20.0 3642 6578 134559 11 3794240362 10231 0.000000 0.000000
-0.725098 20.0 4200 6124 134449 14 3794240388 10338 0.000000 0.000000
-0.637207 20.0 4252 5776 134882 11 3794240414 10039 0.000000 0.000000
-0.560303 20.0 4577 5699 134659 22 3794240440 10298 0.000000 0.000000
-0.472412 20.0 4694 5483 134331 15 3794240466 10192 0.000000 0.000000
-0.395508 20.0 4905 5393 134089 17 3794240492 10315 0.000000 0.000000
-0.296631 20.0 4889 5447 134874 12 3794240518 10348 0.000000 0.000000
-0.219727 20.0 4923 5282 134406 14 3794240544 10219 0.000000 0.000000
-0.131836 20.0 4849 5356 134651 11 3794240570 10216 0.000000 0.000000
-0.043945 20.0 4762 5639 134423 17 3794240597 10418 0.000000 0.000000
0.043945 20.0 4403 5839 134254 11 3794240623 10253 0.000000 0.000000
0.131836 20.0 4073 6019 134604 17 3794240649 10109 0.000000 0.000000
0.219727 20.0 3861 6546 134839 9 3794240675 10416 0.000000 0.000000
0.307617 20.0 3555 6603 134515 18 3794240701 10176 0.000000 0.000000
0.384522 20.0 3239 7102 134145 11 3794240727 10352 0.000000 0.000000
0.461426 20.0 2992 7203 134633 9 3794240753 10204 0.000000 0.000000
0.560303 20.0 2780 7496 135099 9 3794240779 10285 0.000000 0.000000
0.648193 20.0 2652 7512 135041 9 3794240806 10173 0.000000 0.000000
0.747070 20.0 2477 7724 134245 15 3794240832 10216 0.000000 0.000000
0.812988 20.0 2610 7608 134470 13 3794240858 10231 0.000000 0.000000
0.900879 20.0 2919 7263 135033 7 3794240884 10189 0.000000 0.000000
0.988769 20.0 3129 7149 134545 17 3794240910 10295 0.000000 0.000000
1.076660 20.0 3179 7178 134366 8 3794240936 10365 0.000000 0.000000
1.164551 20.0 3267 7075 134928 9 3794240962 10351 0.000000 0.000000
1.241455 20.0 3548 6658 134340 12 3794240988 10218 0.000000 0.000000
1.340332 20.0 4049 6413 134909 15 3794241014 10477 0.000000 0.000000
1.417236 20.0 4245 5983 134348 18 3794241041 10246 0.000000 0.000000
1.505127 20.0 4403 5782 134640 9 3794241067 10194 0.000000 0.000000
1.593018 20.0 4733 5694 134716 12 3794241093 10439 0.000000 0.000000
1.669922 20.0 4904 5383 134308 16 3794241119 10303 0.000000 0.000000
1.779785 20.0 4988 5426 135275 12 3794241145 10426 0.000000 0.000000
