# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 66 7320 612870 8031 3764227569 7386 0.0000000 0.0000000 110.1748050 59.1437500
-1.5000000 60.0 99 7388 689390 7997 3764227633 7487 0.0000000 0.0000000 110.1748050 59.1437500
-1.2500000 60.0 310 7333 703947 7942 3764227697 7643 0.0000000 0.0000000 110.1748050 59.1437500
-1.0000000 60.0 588 7551 699698 8025 3764227761 8139 0.0000000 0.0000000 110.1748050 59.1437500
-0.7500000 60.0 818 7362 679828 7846 3764227826 8180 0.0000000 0.0000000 110.1748050 59.1437500
-0.5000000 60.0 896 7340 658898 7992 3764227890 8236 0.0000000 0.0000000 110.1748050 59.1437500
-0.2500000 60.0 811 7439 695761 7946 3764227954 8250 0.0000000 0.0000000 110.1748050 59.1437500
0.0000000 60.0 510 7450 645373 8028 3764228018 7960 0.0000000 0.0000000 110.1748050 59.1437500
0.2500000 60.0 227 7683 631790 7908 3764228083 7910 0.0000000 0.0000000 110.1748050 59.1437500
0.5000000 60.0 67 7434 628200 7878 3764228147 7501 0.0000000 0.0000000 110.1748050 59.1437500
0.7500000 60.0 85 7428 631069 7988 3764228211 7513 0.0000000 0.0000000 110.1748050 59.1437500
1.0000000 60.0 292 7531 613542 7898 3764228275 7823 0.0000000 0.0000000 110.1748050 59.1437500
1.2500000 60.0 560 7622 612257 7901 3764228340 8182 0.0000000 0.0000000 110.1748050 59.1437500
1.5000000 60.0 837 7463 622856 8085 3764228404 8300 0.0000000 0.0000000 110.1748050 59.1437500
1.7500000 60.0 902 7520 619476 7933 3764228468 8422 0.0000000 0.0000000 110.1748050 59.1437500
