# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 85 5774 699299 7940 3764215796 5859 0.0000000 0.0000000 109.7998050 11.6218750
-1.5000000 60.0 202 5723 675784 8052 3764215861 5925 0.0000000 0.0000000 109.7998050 11.6218750
-1.2500000 60.0 624 5744 642489 7924 3764215925 6368 0.0000000 0.0000000 109.7998050 11.6218750
-1.0000000 60.0 1259 5755 635628 7992 3764215989 7014 0.0000000 0.0000000 109.7998050 11.6218750
-0.7500000 60.0 1528 5775 637644 7931 3764216053 7303 0.0000000 0.0000000 109.7998050 11.6218750
-0.5000000 60.0 1643 5556 622955 8084 3764216118 7199 0.0000000 0.0000000 109.7998050 11.6218750
-0.2500000 60.0 1325 5771 617579 7787 3764216182 7096 0.0000000 0.0000000 109.7998050 11.6218750
0.0000000 60.0 811 5815 612807 8120 3764216246 6626 0.0000000 0.0000000 109.7998050 11.6218750
0.2500000 60.0 289 5828 627907 7863 3764216310 6117 0.0000000 0.0000000 109.7998050 11.6218750
0.5000000 60.0 68 5729 632920 7968 3764216375 5797 0.0000000 0.0000000 109.7998050 11.6218750
0.7500000 60.0 224 5754 627895 7945 3764216439 5978 0.0000000 0.0000000 109.7998050 11.6218750
1.0000000 60.0 669 5587 626717 7815 3764216503 6256 0.0000000 0.0000000 109.7998050 11.6218750
1.2500000 60.0 1219 5829 604790 7965 3764216567 7048 0.0000000 0.0000000 109.7998050 11.6218750
1.5000000 60.0 1509 5781 627507 8131 3764216632 7290 0.0000000 0.0000000 109.7998050 11.6218750
1.7500000 60.0 1586 5681 624469 8115 3764216696 7267 0.0000000 0.0000000 109.7998050 11.6218750
