# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 49 7256 623597 7883 3764171077 7305 0.0000000 0.0000000 108.3750000 58.9906250
-1.5000000 60.0 142 7389 626157 8041 3764171141 7531 0.0000000 0.0000000 108.3750000 58.9906250
-1.2500000 60.0 456 7244 629886 7961 3764171205 7700 0.0000000 0.0000000 108.3750000 58.9906250
-1.0000000 60.0 692 7386 626888 8008 3764171269 8078 0.0000000 0.0000000 108.3750000 58.9906250
-0.7500000 60.0 901 7314 611900 7900 3764171333 8215 0.0000000 0.0000000 108.3750000 58.9906250
-0.5000000 60.0 944 7340 609181 8063 3764171397 8284 0.0000000 0.0000000 108.3750000 58.9906250
-0.2500000 60.0 803 7321 616611 7926 3764171462 8124 0.0000000 0.0000000 108.3750000 58.9906250
0.0000000 60.0 436 7313 622163 7875 3764171526 7749 0.0000000 0.0000000 108.3750000 58.9906250
0.2500000 60.0 178 7372 631418 7926 3764171590 7550 0.0000000 0.0000000 108.3750000 58.9906250
0.5000000 60.0 70 7442 626154 7961 3764171654 7512 0.0000000 0.0000000 108.3750000 58.9906250
0.7500000 60.0 151 7349 628816 7936 3764171718 7500 0.0000000 0.0000000 108.3750000 58.9906250
1.0000000 60.0 430 7290 637752 7883 3764171783 7720 0.0000000 0.0000000 108.3750000 58.9906250
1.2500000 60.0 717 7403 720791 7953 3764171847 8120 0.0000000 0.0000000 108.3750000 58.9906250
1.5000000 60.0 913 7464 718059 8024 3764171911 8377 0.0000000 0.0000000 108.3750000 58.9906250
1.7500000 60.0 959 7263 647650 8008 3764171975 8222 0.0000000 0.0000000 108.3750000 58.9906250
