# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 94 5793 628474 7979 3764232284 5887 0.0000000 0.0000000 110.3247070 11.6062500
-1.5000000 60.0 141 5680 615967 7810 3764232348 5821 0.0000000 0.0000000 110.3247070 11.6062500
-1.2500000 60.0 525 5736 614749 7983 3764232412 6261 0.0000000 0.0000000 110.3247070 11.6062500
-1.0000000 60.0 1028 5762 646849 7910 3764232477 6790 0.0000000 0.0000000 110.3247070 11.6062500
-0.7500000 60.0 1487 5729 633874 7832 3764232541 7216 0.0000000 0.0000000 110.3247070 11.6062500
-0.5000000 60.0 1605 5763 630890 8110 3764232605 7368 0.0000000 0.0000000 110.3247070 11.6062500
-0.2500000 60.0 1359 5656 628536 8015 3764232669 7015 0.0000000 0.0000000 110.3247070 11.6062500
0.0000000 60.0 915 5659 623297 7834 3764232734 6574 0.0000000 0.0000000 110.3247070 11.6062500
0.2500000 60.0 377 5650 625886 7898 3764232798 6027 0.0000000 0.0000000 110.3247070 11.6062500
0.5000000 60.0 96 5628 635621 7847 3764232862 5724 0.0000000 0.0000000 110.3247070 11.6062500
0.7500000 60.0 172 5971 660607 7846 3764232926 6143 0.0000000 0.0000000 110.3247070 11.6062500
1.0000000 60.0 550 5695 690557 8050 3764232991 6245 0.0000000 0.0000000 110.3247070 11.6062500
1.2500000 60.0 1055 5787 651890 7941 3764233055 6842 0.0000000 0.0000000 110.3247070 11.6062500
1.5000000 60.0 1592 5715 644778 7905 3764233119 7307 0.0000000 0.0000000 110.3247070 11.6062500
1.7500000 60.0 1692 5834 697924 7977 3764233183 7526 0.0000000 0.0000000 110.3247070 11.6062500
