# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 106 5670 701694 8147 3764182844 5776 0.0000000 0.0000000 108.7500000 12.5437500
-1.5000000 60.0 154 5636 703974 7860 3764182908 5790 0.0000000 0.0000000 108.7500000 12.5437500
-1.2500000 60.0 496 5592 700900 8138 3764182972 6088 0.0000000 0.0000000 108.7500000 12.5437500
-1.0000000 60.0 1052 5648 702290 7854 3764183036 6700 0.0000000 0.0000000 108.7500000 12.5437500
-0.7500000 60.0 1497 5542 705801 7890 3764183101 7039 0.0000000 0.0000000 108.7500000 12.5437500
-0.5000000 60.0 1568 5580 704362 8105 3764183165 7148 0.0000000 0.0000000 108.7500000 12.5437500
-0.2500000 60.0 1312 5563 709204 8047 3764183229 6875 0.0000000 0.0000000 108.7500000 12.5437500
0.0000000 60.0 869 5514 708517 7874 3764183293 6383 0.0000000 0.0000000 108.7500000 12.5437500
0.2500000 60.0 402 5674 705444 7985 3764183357 6076 0.0000000 0.0000000 108.7500000 12.5437500
0.5000000 60.0 98 5522 700492 7910 3764183421 5620 0.0000000 0.0000000 108.7500000 12.5437500
0.7500000 60.0 171 5681 700854 8081 3764183486 5852 0.0000000 0.0000000 108.7500000 12.5437500
1.0000000 60.0 576 5610 696062 7887 3764183550 6186 0.0000000 0.0000000 108.7500000 12.5437500
1.2500000 60.0 1066 5537 700963 7811 3764183614 6603 0.0000000 0.0000000 108.7500000 12.5437500
1.5000000 60.0 1503 5597 697385 7990 3764183678 7100 0.0000000 0.0000000 108.7500000 12.5437500
1.7500000 60.0 1673 5618 702906 7967 3764183742 7291 0.0000000 0.0000000 108.7500000 12.5437500
