# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 62 8012 688390 7954 3764225213 8074 0.0000000 0.0000000 110.0996090 59.1187500
-1.5000000 60.0 80 8024 674645 7766 3764225277 8104 0.0000000 0.0000000 110.0996090 59.1187500
-1.2500000 60.0 234 7879 667652 7900 3764225341 8113 0.0000000 0.0000000 110.0996090 59.1187500
-1.0000000 60.0 485 7949 647999 8045 3764225406 8434 0.0000000 0.0000000 110.0996090 59.1187500
-0.7500000 60.0 594 7944 674877 7905 3764225470 8538 0.0000000 0.0000000 110.0996090 59.1187500
-0.5000000 60.0 701 7967 675452 7847 3764225534 8668 0.0000000 0.0000000 110.0996090 59.1187500
-0.2500000 60.0 608 8048 668840 8032 3764225598 8656 0.0000000 0.0000000 110.0996090 59.1187500
0.0000000 60.0 397 7995 619125 7892 3764225663 8392 0.0000000 0.0000000 110.0996090 59.1187500
0.2500000 60.0 190 7956 645002 7925 3764225727 8146 0.0000000 0.0000000 110.0996090 59.1187500
0.5000000 60.0 60 8150 705230 7973 3764225791 8210 0.0000000 0.0000000 110.0996090 59.1187500
0.7500000 60.0 87 7895 675786 8096 3764225855 7982 0.0000000 0.0000000 110.0996090 59.1187500
1.0000000 60.0 244 7963 624031 8072 3764225920 8207 0.0000000 0.0000000 110.0996090 59.1187500
1.2500000 60.0 493 7883 613853 8055 3764225984 8376 0.0000000 0.0000000 110.0996090 59.1187500
1.5000000 60.0 668 7980 624351 7856 3764226048 8648 0.0000000 0.0000000 110.0996090 59.1187500
1.7500000 60.0 684 8060 694496 7695 3764226112 8744 0.0000000 0.0000000 110.0996090 59.1187500
