# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 63 7778 636875 7921 3764201666 7841 0.0000000 0.0000000 109.3500980 59.1218750
-1.5000000 60.0 64 7629 625497 8020 3764201730 7693 0.0000000 0.0000000 109.3500980 59.1218750
-1.2500000 60.0 222 7768 626099 7836 3764201794 7990 0.0000000 0.0000000 109.3500980 59.1218750
-1.0000000 60.0 467 7616 653723 7993 3764201859 8083 0.0000000 0.0000000 109.3500980 59.1218750
-0.7500000 60.0 601 7841 625709 7872 3764201923 8442 0.0000000 0.0000000 109.3500980 59.1218750
-0.5000000 60.0 724 7674 662068 7957 3764201987 8398 0.0000000 0.0000000 109.3500980 59.1218750
-0.2500000 60.0 572 7779 668836 8220 3764202051 8351 0.0000000 0.0000000 109.3500980 59.1218750
0.0000000 60.0 437 7865 636645 7876 3764202115 8302 0.0000000 0.0000000 109.3500980 59.1218750
0.2500000 60.0 203 7745 618952 8037 3764202180 7948 0.0000000 0.0000000 109.3500980 59.1218750
0.5000000 60.0 57 7573 609560 7820 3764202244 7630 0.0000000 0.0000000 109.3500980 59.1218750
0.7500000 60.0 58 7671 603670 7959 3764202308 7729 0.0000000 0.0000000 109.3500980 59.1218750
1.0000000 60.0 242 7623 611017 7957 3764202372 7865 0.0000000 0.0000000 109.3500980 59.1218750
1.2500000 60.0 469 7667 611106 7915 3764202436 8136 0.0000000 0.0000000 109.3500980 59.1218750
1.5000000 60.0 601 7888 639826 8025 3764202501 8489 0.0000000 0.0000000 109.3500980 59.1218750
1.7500000 60.0 685 7930 671737 7938 3764202565 8615 0.0000000 0.0000000 109.3500980 59.1218750
