# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 44 7635 693514 7972 3764196959 7679 0.0000000 0.0000000 109.2001950 58.4031250
-1.5000000 60.0 94 7610 660450 8050 3764197023 7704 0.0000000 0.0000000 109.2001950 58.4031250
-1.2500000 60.0 303 7717 649361 8112 3764197087 8020 0.0000000 0.0000000 109.2001950 58.4031250
-1.0000000 60.0 569 7671 674174 7993 3764197151 8240 0.0000000 0.0000000 109.2001950 58.4031250
-0.7500000 60.0 725 7658 673550 8016 3764197216 8383 0.0000000 0.0000000 109.2001950 58.4031250
-0.5000000 60.0 734 7542 679709 7922 3764197280 8276 0.0000000 0.0000000 109.2001950 58.4031250
-0.2500000 60.0 549 7807 674191 8002 3764197344 8356 0.0000000 0.0000000 109.2001950 58.4031250
0.0000000 60.0 346 7570 632442 7995 3764197408 7916 0.0000000 0.0000000 109.2001950 58.4031250
0.2500000 60.0 138 7719 693285 8074 3764197472 7857 0.0000000 0.0000000 109.2001950 58.4031250
0.5000000 60.0 37 7719 672661 7911 3764197537 7756 0.0000000 0.0000000 109.2001950 58.4031250
0.7500000 60.0 116 7579 665576 7901 3764197601 7695 0.0000000 0.0000000 109.2001950 58.4031250
1.0000000 60.0 310 7776 661961 8159 3764197665 8086 0.0000000 0.0000000 109.2001950 58.4031250
1.2500000 60.0 536 7738 665317 7830 3764197729 8274 0.0000000 0.0000000 109.2001950 58.4031250
1.5000000 60.0 711 7792 679618 7870 3764197793 8503 0.0000000 0.0000000 109.2001950 58.4031250
1.7500000 60.0 671 7753 677784 7930 3764197858 8424 0.0000000 0.0000000 109.2001950 58.4031250
