*Begin rocking: 30/03/2023 13:52:23
*Points: 0
*
*notes: 
*Rho-Axis: 9.240
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6720400	5	16	11	64868	194	27
         1	1.6720500	5	17	12	63422	202	29
         2	1.6721100	5	19	13	62874	234	32
         3	1.6721400	5	27	22	63176	280	49
         4	1.6722000	5	45	30	63101	332	75
         5	1.6722500	5	59	47	63449	384	106
         6	1.6723000	5	74	89	65270	485	163
         7	1.6723500	5	97	122	55770	592	219
         8	1.6724000	5	172	195	57033	592	367
         9	1.6724500	5	198	291	56648	659	489
        10	1.6725100	5	213	408	58973	740	621
        11	1.6725500	5	216	474	49492	761	690
        12	1.6726000	5	251	505	57613	754	756
        13	1.6726600	5	259	478	69612	729	737
        14	1.6727100	5	217	444	70209	717	661
        15	1.6727700	5	185	361	69418	614	546
        16	1.6728100	5	178	297	67984	628	475
        17	1.6728600	5	134	203	67805	533	337
        18	1.6729100	5	103	128	68895	492	231
        19	1.6729600	5	105	115	68832	484	220
        20	1.6729900	5	80	106	61637	463	186
        21	1.6730500	5	56	35	60702	361	91
        22	1.6731000	5	38	20	56539	360	58
        23	1.6731600	5	16	10	60351	272	26
        24	1.6732100	5	16	12	60023	289	28
        25	1.6732600	5	25	16	60399	318	41
        26	1.6733000	5	41	49	61240	321	90
        27	1.6733500	5	31	80	59290	310	111
        28	1.6734200	5	29	13	60041	315	42
        29	1.6734600	5	24	17	58846	323	41
        30	1.6735000	5	29	20	59551	359	49
        31	1.6735500	5	37	36	59960	393	73
        32	1.6736100	5	82	76	53905	453	158
        33	1.6736600	5	104	102	58926	513	206
        34	1.6737000	5	102	169	58556	649	271
        35	1.6737500	5	141	262	58177	628	403
        36	1.6738100	5	178	388	60149	732	566
        37	1.6738600	5	235	437	60207	757	672
        38	1.6739100	5	276	509	59740	733	785
        39	1.6739500	5	266	513	59794	749	779
        40	1.6740000	5	250	458	57972	696	708
        41	1.6740500	5	230	430	59397	624	660
        42	1.6741000	5	194	341	60772	636	535
        43	1.6741500	5	161	237	56356	540	398
        44	1.6742000	5	125	135	60503	466	260
        45	1.6742500	5	109	94	61055	444	203
        46	1.6743100	5	70	67	59162	370	137
        47	1.6743600	5	42	45	56137	327	87
        48	1.6744100	5	29	23	56660	252	52
        49	1.6744600	5	24	15	62270	236	39
        50	1.6745000	5	10	13	63327	204	23
        51	1.6745600	5	12	13	63253	154	25
        52	1.6746000	5	13	12	62372	155	25
        53	1.6746600	5	11	7	62062	122	18
        54	1.6747100	5	5	4	63160	127	9
        55	1.6747600	5	9	3	61487	102	12
        56	1.6748000	5	8	3	56582	115	11
        57	1.6748700	5	2	1	59708	80	3
        58	1.6749100	5	2	1	58998	90	3
*stopped by user: 30/03/2023 13:58:59
