*Begin rocking: 02/03/2023 15:01:17
*Points: 0
*
*notes: 
*Rho-Axis: 8.300
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2774500	2	135	1168	29144	1045	1303
         1	1.2775000	2	202	1332	29039	1236	1534
         2	1.2775400	2	323	1614	29385	1570	1937
         3	1.2775900	2	520	2087	28836	1825	2607
         4	1.2776500	2	665	2803	28662	2221	3468
         5	1.2776900	2	929	3468	28328	2323	4397
         6	1.2777400	2	1105	3786	29146	2538	4891
         7	1.2777900	2	1101	4000	28869	2432	5101
         8	1.2778400	2	1345	3623	29528	2443	4968
         9	1.2779000	2	1018	3479	28808	2407	4497
        10	1.2779400	2	776	3279	28916	2207	4055
        11	1.2779900	2	509	2752	28749	2041	3261
        12	1.2780400	2	548	1964	28740	1862	2512
        13	1.2780800	2	345	1581	28994	1509	1926
        14	1.2781400	2	134	1247	29562	1191	1381
        15	1.2782000	2	100	961	28470	961	1061
*stopped by user: 02/03/2023 15:02:17
