*Begin rocking: 04/03/2023 14:33:30
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2503300	10	12	94	142868	329	106
         1	1.2503600	10	13	115	142331	381	128
         2	1.2504200	10	20	125	143814	448	145
         3	1.2504700	10	40	155	143444	576	195
         4	1.2505100	10	49	208	143614	718	257
         5	1.2505800	10	71	216	143109	765	287
         6	1.2506300	10	125	273	142035	962	398
         7	1.2506800	10	236	394	143677	1406	630
         8	1.2507200	10	304	532	143547	1614	836
         9	1.2507600	10	408	888	142441	1935	1296
        10	1.2508200	10	571	1374	144979	2165	1945
        11	1.2508800	10	775	2100	145149	2559	2875
        12	1.2509200	10	786	2560	145440	2675	3346
        13	1.2509800	10	786	2636	144653	2501	3422
        14	1.2510200	10	773	2689	144538	2482	3462
        15	1.2510900	10	735	2463	144686	2392	3198
        16	1.2511200	10	677	2217	144192	2178	2894
        17	1.2511800	10	499	1783	143961	1923	2282
        18	1.2512200	10	417	1239	145523	1822	1656
        19	1.2512700	10	315	853	144981	1599	1168
        20	1.2513200	10	239	579	144094	1347	818
        21	1.2513700	10	140	415	144182	1139	555
        22	1.2514200	10	73	313	144895	924	386
*stopped by user: 04/03/2023 14:37:51
