*Begin rocking: 03/03/2023 09:40:57
*Points: 0
*
*notes: 
*Rho-Axis: 9.175
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2604600	4	278	95	53844	1811	373
         1	1.2605100	4	373	234	55427	2095	607
         2	1.2605500	4	610	404	54495	2420	1014
         3	1.2606000	4	807	923	54102	2723	1730
         4	1.2606500	4	1152	1973	54235	3101	3125
         5	1.2607000	4	1234	2178	54827	3053	3412
         6	1.2607500	4	1256	2297	54652	3270	3553
         7	1.2608000	4	1260	2386	54205	3195	3646
         8	1.2608500	4	1126	2129	55154	3074	3255
         9	1.2609000	4	872	1568	54353	2823	2440
        10	1.2609600	4	703	941	53913	2615	1644
        11	1.2610000	4	580	583	55028	2428	1163
*stopped by user: 03/03/2023 09:42:04
