*Begin rocking: 03/03/2023 10:44:46
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2455500	4	26	425	65889	386	451
         1	1.2456100	4	23	511	65938	450	534
         2	1.2456600	4	30	566	64848	511	596
         3	1.2457100	4	39	648	64749	587	687
         4	1.2457600	4	42	714	64814	702	756
         5	1.2458000	4	38	790	64427	737	828
         6	1.2458600	4	76	929	65816	852	1005
         7	1.2459200	4	104	1099	64588	1043	1203
         8	1.2459700	4	160	1228	64866	1182	1388
         9	1.2460100	4	185	1375	64368	1299	1560
        10	1.2460700	4	284	1772	65549	1647	2056
        11	1.2461100	4	440	1957	65684	1923	2397
        12	1.2461600	4	658	2243	65720	2289	2901
        13	1.2462100	4	1050	2764	64663	2814	3814
        14	1.2462700	4	1573	3098	65544	3306	4671
        15	1.2463300	4	2244	3784	64715	3879	6028
        16	1.2463600	4	2655	4291	65361	4126	6946
        17	1.2464200	4	3682	5142	66016	4927	8824
        18	1.2464600	4	4407	5555	64753	5174	9962
        19	1.2465200	4	4609	6278	65240	5464	10887
        20	1.2465700	4	5536	5622	64864	5277	11158
        21	1.2466100	4	5328	5610	65227	5174	10938
        22	1.2466700	4	5251	5097	65794	5102	10348
        23	1.2467100	4	4152	5584	65271	4934	9736
        24	1.2467600	4	3954	4307	64428	4512	8261
        25	1.2468100	4	3575	3734	66224	4220	7309
        26	1.2468700	4	2632	3190	64630	3563	5822
        27	1.2469200	4	1813	2568	64502	3095	4381
        28	1.2469500	4	1301	2386	65030	2746	3687
        29	1.2470100	4	844	1959	65116	2151	2803
        30	1.2470700	4	508	1741	64524	1875	2249
        31	1.2471100	4	338	1459	65453	1504	1797
        32	1.2471600	4	210	1316	64568	1270	1526
*stopped by user: 03/03/2023 10:47:55
