*Begin rocking: 30/03/2023 11:02:07
*Points: 0
*
*notes: 
*Rho-Axis: 9.240
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6720400	5	3	2	53734	102	5
         1	1.6720500	5	4	2	56546	94	6
         2	1.6721000	5	6	6	53399	115	12
         3	1.6721600	5	4	6	52889	117	10
         4	1.6722000	5	14	12	56306	155	26
         5	1.6722500	5	17	8	58581	186	25
         6	1.6723000	5	20	14	58830	163	34
         7	1.6723600	5	26	17	60676	233	43
         8	1.6724000	5	34	28	61523	280	62
         9	1.6724700	5	62	34	60839	329	96
        10	1.6725000	5	67	63	62390	347	130
        11	1.6725500	5	78	117	61932	435	195
        12	1.6726100	5	110	154	62281	434	264
        13	1.6726500	5	135	214	62234	494	349
        14	1.6727100	5	151	237	60289	504	388
        15	1.6727600	5	195	329	63244	570	524
        16	1.6728000	5	171	336	61673	564	507
        17	1.6728500	5	176	332	61839	545	508
        18	1.6729100	5	178	289	62221	563	467
        19	1.6729600	5	128	292	61984	586	420
        20	1.6730100	5	146	271	62160	546	417
        21	1.6730600	5	144	205	61975	555	349
        22	1.6731000	5	93	112	58080	507	205
        23	1.6731600	5	75	68	55365	428	143
        24	1.6731900	5	73	64	56801	438	137
        25	1.6732600	5	70	96	56101	459	166
        26	1.6733100	5	67	55	56059	462	122
        27	1.6733600	5	64	64	56903	459	128
        28	1.6733900	5	62	100	55523	478	162
        29	1.6734600	5	96	130	54923	559	226
        30	1.6734900	5	114	166	56951	539	280
        31	1.6735600	5	150	259	55069	566	409
        32	1.6736000	5	173	319	56732	591	492
        33	1.6736600	5	162	343	56276	580	505
        34	1.6737000	5	173	348	56504	575	521
        35	1.6737600	5	190	301	56230	505	491
        36	1.6738100	5	167	318	55733	576	485
        37	1.6738500	5	165	273	57663	532	438
        38	1.6739000	5	149	221	56000	452	370
        39	1.6739500	5	143	164	53457	400	307
        40	1.6740100	5	95	111	55333	331	206
        41	1.6740400	5	60	60	59661	292	120
        42	1.6741000	5	48	39	56353	273	87
        43	1.6741600	5	25	14	52246	229	39
        44	1.6742000	5	33	13	53546	193	46
        45	1.6742600	5	18	10	54511	170	28
        46	1.6743000	5	13	9	53574	147	22
        47	1.6743500	5	9	7	53992	124	16
        48	1.6744000	5	7	8	53956	105	15
        49	1.6744600	5	2	2	54755	98	4
        50	1.6744900	5	3	5	54345	93	8
        51	1.6745600	5	4	3	55255	61	7
        52	1.6746100	5	3	4	53401	68	7
        53	1.6746600	5	5	1	53835	61	6
*stopped by user: 30/03/2023 11:08:09
