*Begin rocking: 06/03/2023 14:02:35
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6735100	5	3	0	70411	88	3
         1	1.6735500	5	2	3	70186	113	5
         2	1.6735900	5	3	1	67721	94	4
         3	1.6736500	5	7	6	73406	131	13
         4	1.6737000	5	7	4	73150	122	11
         5	1.6737500	5	9	12	75438	171	21
         6	1.6738100	5	12	15	75376	170	27
         7	1.6738600	5	29	12	69206	220	41
         8	1.6739000	5	31	37	70781	294	68
         9	1.6739500	5	65	47	68228	288	112
        10	1.6740000	5	76	75	72329	363	151
        11	1.6740500	5	77	124	81227	394	201
        12	1.6741000	5	114	164	79990	494	278
        13	1.6741500	5	123	233	79507	535	356
        14	1.6742000	5	163	284	80265	549	447
        15	1.6742600	5	159	324	80596	575	483
        16	1.6743100	5	152	376	79821	612	528
        17	1.6743500	5	196	395	80183	519	591
        18	1.6744000	5	176	331	76653	580	507
        19	1.6744500	5	127	287	72116	475	414
        20	1.6745000	5	126	191	76373	483	317
        21	1.6745500	5	96	141	68260	417	237
        22	1.6746100	5	94	93	68315	409	187
        23	1.6746500	5	68	61	68172	348	129
        24	1.6747100	5	45	63	67961	316	108
        25	1.6747500	5	39	40	68766	283	79
        26	1.6748000	5	18	4	68221	228	22
        27	1.6748500	5	7	8	67805	223	15
        28	1.6749000	5	11	10	68134	203	21
        29	1.6749600	5	16	18	70808	224	34
        30	1.6750000	5	25	44	75242	235	69
        31	1.6750700	5	17	27	74586	230	44
        32	1.6751000	5	15	20	66898	240	35
        33	1.6751500	5	10	9	66489	227	19
        34	1.6752000	5	18	10	66221	280	28
        35	1.6752500	5	19	20	65063	266	39
        36	1.6753000	5	35	32	67008	344	67
        37	1.6753500	5	66	44	69417	426	110
        38	1.6754000	5	68	113	70963	410	181
        39	1.6754600	5	125	170	69500	471	295
        40	1.6755000	5	136	220	69845	533	356
        41	1.6755500	5	159	263	70482	563	422
        42	1.6756000	5	170	326	69160	586	496
        43	1.6756600	5	172	374	68230	594	546
        44	1.6757000	5	191	324	66462	536	515
        45	1.6757600	5	178	289	71472	573	467
        46	1.6758100	5	156	279	74815	521	435
        47	1.6758400	5	130	216	67800	487	346
        48	1.6759000	5	115	191	69694	469	306
        49	1.6759500	5	93	118	69698	387	211
        50	1.6760000	5	77	74	69126	365	151
        51	1.6760400	5	57	41	69120	309	98
        52	1.6761000	5	46	27	70012	232	73
        53	1.6761300	5	29	27	69142	193	56
        54	1.6762000	5	26	20	67211	197	46
        55	1.6762500	5	20	9	74579	132	29
        56	1.6763100	5	17	12	74007	135	29
        57	1.6763500	5	5	4	70930	122	9
        58	1.6764100	5	3	5	69029	103	8
        59	1.6764600	5	6	5	69966	94	11
        60	1.6765100	5	3	3	72970	69	6
        61	1.6765400	5	4	2	74400	74	6
        62	1.6766000	5	2	4	72869	51	6
        63	1.6766500	5	2	2	73324	53	4
        64	1.6767100	5	4	2	73117	51	6
        65	1.6767500	5	3	2	73085	52	5
        66	1.6768000	5	2	1	75233	37	3
        67	1.6768500	5	0	1	71592	32	1
        68	1.6768900	5	0	1	74106	39	1
        69	1.6769600	5	1	2	76025	28	3
        70	1.6770100	5	2	2	74699	27	4
        71	1.6770500	5	1	1	72756	20	2
        72	1.6771000	5	1	1	73698	25	2
        73	1.6771600	5	0	2	72812	27	2
*stopped by user: 06/03/2023 14:10:54
