*Begin rocking: 06/03/2023 13:24:00
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6740300	5	49	31	74174	299	80
         1	1.6740400	5	46	58	68005	313	104
         2	1.6741000	5	73	101	82634	353	174
         3	1.6741500	5	104	134	81573	393	238
         4	1.6742000	5	115	192	82366	516	307
         5	1.6742500	5	124	249	82840	518	373
         6	1.6743000	5	177	273	82180	574	450
         7	1.6743500	5	161	318	81423	518	479
         8	1.6744000	5	150	376	82921	523	526
         9	1.6744500	5	178	324	81933	486	502
        10	1.6745000	5	168	281	81594	502	449
        11	1.6745500	5	119	213	74347	481	332
        12	1.6746000	5	130	149	76756	457	279
        13	1.6746600	5	115	130	76063	391	245
        14	1.6747100	5	67	101	71146	391	168
        15	1.6747600	5	43	58	74362	349	101
        16	1.6748000	5	41	13	74525	275	54
        17	1.6748500	5	23	5	74175	215	28
        18	1.6749000	5	21	8	73937	227	29
        19	1.6749600	5	23	20	74660	232	43
        20	1.6750000	5	16	44	73914	237	60
        21	1.6750600	5	22	26	75374	235	48
        22	1.6751100	5	26	8	73413	241	34
        23	1.6751500	5	19	16	72985	256	35
        24	1.6752000	5	20	11	74929	281	31
        25	1.6752500	5	39	33	71338	315	72
        26	1.6753000	5	50	80	70041	337	130
        27	1.6753500	5	78	116	70779	427	194
        28	1.6754100	5	100	172	70483	435	272
        29	1.6754500	5	134	217	71140	477	351
        30	1.6755100	5	174	309	70312	532	483
        31	1.6755500	5	154	328	70946	534	482
        32	1.6756200	5	173	304	69741	558	477
        33	1.6756600	5	151	306	70976	558	457
        34	1.6757100	5	171	306	70941	542	477
        35	1.6757400	5	171	248	72273	473	419
        36	1.6758100	5	124	187	72132	406	311
        37	1.6758500	5	106	159	73078	389	265
        38	1.6758900	5	79	105	79528	348	184
        39	1.6759500	5	71	64	83471	344	135
        40	1.6760100	5	42	42	82365	305	84
        41	1.6760500	5	36	26	84208	236	62
        42	1.6761100	5	28	12	84209	184	40
        43	1.6761600	5	14	7	84578	176	21
        44	1.6762100	5	11	8	83878	119	19
        45	1.6762600	5	11	8	76948	116	19
        46	1.6763100	5	4	1	75501	117	5
        47	1.6763500	5	4	1	74465	100	5
*stopped by user: 06/03/2023 13:29:24
