*Begin rocking: 31/03/2023 09:43:27
*Points: 0
*
*notes: 
*Rho-Axis: 9.240
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6720000	10	20	48	97572	441	68
         1	1.6720500	10	24	40	96416	478	64
         2	1.6721000	10	22	54	95879	598	76
         3	1.6721400	10	33	93	96976	610	126
         4	1.6722000	10	43	109	96322	845	152
         5	1.6722500	10	63	180	94597	899	243
         6	1.6722900	10	86	321	96261	1066	407
         7	1.6723500	10	132	447	96230	1149	579
         8	1.6724100	10	149	607	96563	1308	756
         9	1.6724500	10	145	761	97081	1320	906
        10	1.6725000	10	165	819	97152	1338	984
        11	1.6725500	10	186	877	94655	1334	1063
        12	1.6726000	10	202	867	96932	1326	1069
        13	1.6726500	10	163	835	96673	1262	998
        14	1.6727000	10	145	638	96754	1239	783
        15	1.6727600	10	133	450	95596	1129	583
        16	1.6728100	10	110	271	95484	991	381
        17	1.6728600	10	68	186	95769	976	254
        18	1.6728900	10	58	199	96962	903	257
        19	1.6729600	10	55	147	97419	781	202
        20	1.6730000	10	33	84	96455	664	117
        21	1.6730500	10	17	49	95396	607	66
        22	1.6731000	10	9	36	97277	581	45
        23	1.6731500	10	10	38	95386	545	48
        24	1.6732100	10	7	78	96586	594	85
        25	1.6732500	10	1	137	97098	651	138
        26	1.6733000	10	7	132	96920	610	139
        27	1.6733600	10	2	45	95570	595	47
        28	1.6733900	10	7	52	96714	646	59
        29	1.6734600	10	5	71	96291	712	76
        30	1.6735000	10	6	97	96629	692	103
        31	1.6735500	10	3	139	96115	859	142
        32	1.6736000	10	5	233	96409	1033	238
        33	1.6736600	10	0	337	94764	1057	337
        34	1.6736900	10	3	477	96421	1216	480
        35	1.6737500	10	2	665	96634	1324	667
        36	1.6738100	10	2	824	97644	1345	826
        37	1.6738600	10	4	882	96050	1377	886
        38	1.6739100	10	3	881	96595	1381	884
        39	1.6739600	10	3	837	96882	1336	840
        40	1.6740100	10	0	648	96567	1156	648
        41	1.6740500	10	2	591	97099	1109	593
        42	1.6741000	10	0	400	97223	1060	400
        43	1.6741600	10	0	251	97544	899	251
        44	1.6741900	10	3	189	97648	768	192
        45	1.6742600	10	1	100	96646	623	101
        46	1.6743000	10	1	71	96976	550	72
        47	1.6743600	10	0	63	97292	565	63
        48	1.6744000	10	1	29	96840	446	30
        49	1.6744500	10	0	43	97361	339	43
        50	1.6745000	10	1	16	95555	315	17
        51	1.6745600	10	0	35	97221	281	35
        52	1.6746000	10	0	23	95944	269	23
*stopped by user: 31/03/2023 09:53:44
