*Begin rocking: 03/03/2023 09:36:55
*Points: 0
*
*notes: 
*Rho-Axis: 9.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2602100	2	7	5	26965	240	12
         1	1.2602600	2	10	1	27158	271	11
         2	1.2602900	2	14	5	27123	301	19
         3	1.2603500	2	25	7	27696	362	32
         4	1.2603900	2	33	11	26905	481	44
         5	1.2604600	2	63	15	26817	532	78
         6	1.2605100	2	90	20	27271	706	110
         7	1.2605500	2	137	40	26813	888	177
         8	1.2606200	2	260	125	26829	1133	385
         9	1.2606500	2	345	302	27721	1307	647
        10	1.2607100	2	477	688	27521	1501	1165
        11	1.2607500	2	594	1042	27437	1589	1636
        12	1.2608000	2	653	1084	26886	1566	1737
        13	1.2608500	2	625	1159	27035	1630	1784
        14	1.2608900	2	632	1164	26999	1564	1796
        15	1.2609600	2	471	1015	26846	1509	1486
        16	1.2610000	2	389	740	27537	1374	1129
        17	1.2610000	2	404	796	27359	1428	1200
        18	1.2610000	2	398	730	26772	1346	1128
        19	1.2609900	2	408	770	27436	1368	1178
        20	1.2610000	2	416	783	27637	1424	1199
*stopped by user: 03/03/2023 09:38:27
