*Begin rocking: 29/03/2023 16:02:10
*Points: 0
*
*notes: 
*Rho-Axis: 9.240
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6728100	2	119	80	26169	545	199
         1	1.6728500	2	165	192	26696	663	357
         2	1.6728900	2	196	300	26023	755	496
         3	1.6729400	2	238	529	24904	813	767
         4	1.6730000	2	298	553	26356	788	851
         5	1.6730500	2	274	586	26246	792	860
         6	1.6730900	2	277	564	26389	689	841
         7	1.6731500	2	266	547	26749	663	813
         8	1.6731900	2	203	413	26380	587	616
         9	1.6732600	2	178	207	25594	580	385
        10	1.6733000	2	137	92	26879	501	229
        11	1.6733500	2	90	43	26181	389	133
        12	1.6734100	2	56	17	25805	351	73
*stopped by user: 29/03/2023 16:02:57
