*Begin rocking: 04/03/2023 12:25:26
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2503300	40	12	331	634987	5	343
         1	1.2503700	40	11	372	636857	3	383
         2	1.2504100	40	7	227	345734	1	234
         3	1.2504800	40	1	4	18701	0	5
         4	1.2505300	40	0	5	16904	3	5
         5	1.2505800	40	0	3	16913	1	3
         6	1.2506200	40	0	3	16976	1	3
         7	1.2506700	40	0	0	18663	0	0
         8	1.2507300	40	1	2	17320	1	3
         9	1.2507700	40	2	0	17666	1	2
        10	1.2508200	40	0	3	20322	1	3
        11	1.2508700	40	1	1	20524	2	2
        12	1.2509200	40	0	3	18781	0	3
        13	1.2509900	40	2	4	18994	0	6
        14	1.2510300	40	0	2	18400	2	2
        15	1.2510700	40	0	2	18404	0	2
        16	1.2511300	40	2	3	17167	0	5
        17	1.2511700	40	2	1	17629	1	3
        18	1.2512200	40	0	1	17015	2	1
        19	1.2512800	40	1	1	17762	0	2
        20	1.2513300	40	1	0	17172	0	1
        21	1.2513700	40	0	1	19087	1	1
        22	1.2514200	40	1	3	18102	3	4
        23	1.2514800	40	1	3	17931	2	4
        24	1.2515300	40	2	0	17235	2	2
        25	1.2515700	40	1	4	16555	0	5
        26	1.2516200	40	0	1	16610	3	1
        27	1.2516700	40	1	1	17442	1	2
        28	1.2517300	40	2	0	16485	1	2
        29	1.2517700	40	0	0	16926	1	0
        30	1.2518200	40	0	1	17099	1	1
        31	1.2518800	40	1	3	16083	2	4
        32	1.2519100	40	1	1	11348	1	2
        33	1.2519900	40	1	3	4464	2	4
        34	1.2520300	40	1	2	4459	2	3
        35	1.2520900	40	1	5	4506	1	6
        36	1.2521100	40	0	2	4363	0	2
        37	1.2521700	40	1	4	4299	3	5
        38	1.2522300	40	1	3	4217	0	4
        39	1.2522800	40	3	3	4317	1	6
        40	1.2523400	40	2	4	4403	0	6
        41	1.2523600	40	1	2	4343	0	3
        42	1.2524300	40	1	3	4360	0	4
        43	1.2524700	40	0	1	4508	4	1
        44	1.2525200	40	0	3	4531	2	3
        45	1.2525800	40	1	3	4519	1	4
        46	1.2526200	40	1	2	4472	1	3
        47	1.2526700	40	1	4	4568	1	5
        48	1.2527100	40	0	1	4382	3	1
        49	1.2527800	40	2	0	4517	1	2
        50	1.2528200	40	1	1	4454	3	2
        51	1.2528700	40	1	2	4597	2	3
        52	1.2529200	40	1	1	4847	1	2
        53	1.2529600	40	1	1	4646	2	2
        54	1.2530300	40	1	2	4621	1	3
        55	1.2530600	40	0	4	4581	1	4
        56	1.2531200	40	1	3	4428	0	4
        57	1.2531800	40	1	0	4445	1	1
        58	1.2532100	40	1	2	4387	1	3
        59	1.2532800	40	1	5	4582	0	6
        60	1.2533200	40	1	4	4489	5	5
        61	1.2533700	40	1	1	4527	2	2
        62	1.2534200	40	2	0	4612	4	2
        63	1.2534700	40	1	3	4508	3	4
        64	1.2535300	40	0	1	4478	0	1
        65	1.2535700	40	0	4	4352	1	4
        66	1.2536300	40	0	1	4427	1	1
        67	1.2536700	40	0	1	4322	1	1
        68	1.2537200	40	1	1	4502	3	2
        69	1.2537700	40	1	1	4586	0	2
        70	1.2538300	40	0	2	4866	0	2
        71	1.2538700	40	0	1	4697	2	1
        72	1.2539200	40	0	1	4733	1	1
        73	1.2539600	40	1	3	4659	0	4
        74	1.2540200	40	1	3	4556	2	4
        75	1.2540700	40	0	3	4659	2	3
        76	1.2541200	40	1	1	4580	0	2
        77	1.2541800	40	0	1	4452	0	1
        78	1.2542200	40	0	2	4524	0	2
        79	1.2542700	40	0	2	4430	4	2
        80	1.2543200	40	1	2	4419	2	3
        81	1.2543700	40	1	4	4559	1	5
        82	1.2544300	40	0	4	5111	2	4
        83	1.2544700	40	0	1	10085	0	1
        84	1.2545200	40	1	2	9658	4	3
        85	1.2545600	40	1	3	9791	1	4
        86	1.2546300	40	0	3	8678	0	3
        87	1.2546700	40	1	3	9567	1	4
        88	1.2547200	40	0	2	9068	2	2
        89	1.2547700	40	1	2	8956	1	3
        90	1.2548200	40	0	1	9850	2	1
        91	1.2548700	40	1	2	9324	0	3
        92	1.2549200	40	0	5	9685	2	5
        93	1.2549800	40	0	1	8570	1	1
        94	1.2550200	40	0	2	8813	1	2
        95	1.2550900	40	0	3	8612	3	3
        96	1.2551100	40	2	3	8327	0	5
        97	1.2551600	40	1	2	8796	0	3
        98	1.2552100	40	0	2	8625	0	2
*end: 04/03/2023 13:34:28
