*Begin rocking: 03/03/2023 15:55:56
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2503200	5	7	141	76797	109	148
         1	1.2503800	5	13	146	76685	128	159
         2	1.2504200	5	9	132	75480	148	141
         3	1.2504700	5	7	165	77318	192	172
         4	1.2505300	5	12	217	75427	187	229
         5	1.2505700	5	20	240	76247	216	260
         6	1.2506100	5	32	273	75868	261	305
         7	1.2506500	5	22	333	77610	322	355
         8	1.2507300	5	44	407	76556	380	451
         9	1.2507700	5	105	486	76406	513	591
        10	1.2508400	5	171	563	75372	570	734
        11	1.2508800	5	257	703	75663	832	960
        12	1.2509300	5	458	816	76032	908	1274
        13	1.2509700	5	598	859	76114	1041	1457
        14	1.2510200	5	867	1076	76240	1238	1943
        15	1.2510700	5	1201	1312	77064	1299	2513
        16	1.2511300	5	1322	1191	76712	1271	2513
        17	1.2511800	5	1484	1120	75938	1262	2604
        18	1.2512200	5	1530	1062	76428	1260	2592
        19	1.2512700	5	1398	1018	75629	1193	2416
        20	1.2513300	5	1289	940	76054	1051	2229
        21	1.2513700	5	1088	695	76020	1040	1783
        22	1.2514300	5	819	554	75866	872	1373
        23	1.2514700	5	588	518	76749	731	1106
        24	1.2515300	5	384	459	77645	609	843
        25	1.2515800	5	275	371	75287	474	646
        26	1.2516300	5	156	354	76787	377	510
        27	1.2516700	5	114	319	76328	355	433
        28	1.2517400	5	77	262	75710	305	339
        29	1.2517700	5	48	256	76557	229	304
        30	1.2518200	5	27	232	76559	210	259
        31	1.2518700	5	24	187	76260	185	211
        32	1.2519200	5	19	157	76823	165	176
*stopped by user: 03/03/2023 15:59:41
