*Begin rocking: 07/03/2023 18:31:03
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6732800	10	2	231	142512	235	233
         1	1.6733400	10	9	279	141923	255	288
         2	1.6734000	10	6	302	142790	230	308
         3	1.6734500	10	13	330	143768	272	343
         4	1.6735000	10	12	304	145200	296	316
         5	1.6735500	10	7	325	144144	345	332
         6	1.6736000	10	8	388	144631	341	396
         7	1.6736400	10	9	400	145787	393	409
         8	1.6737100	10	6	457	144594	406	463
         9	1.6737500	10	17	485	146860	460	502
*stopped by user: 07/03/2023 18:32:52
