*Begin rocking: 02/03/2023 16:46:42
*Points: 0
*
*notes: 
*Rho-Axis: 8.300
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.0706100	2	114	908	33294	866	1022
         1	1.0706500	2	194	1157	32518	1001	1351
         2	1.0707000	2	282	1391	33498	1236	1673
         3	1.0707500	2	309	1786	32436	1529	2095
         4	1.0708200	2	468	2460	33048	1778	2928
         5	1.0708600	2	542	3237	33550	1888	3779
         6	1.0709000	2	588	3490	33573	1879	4078
         7	1.0709500	2	608	3686	33045	1898	4294
         8	1.0710000	2	639	3687	32516	1910	4326
         9	1.0710500	2	584	3420	33106	1852	4004
        10	1.0711000	2	343	3152	33428	1708	3495
        11	1.0711500	2	267	2592	32474	1577	2859
        12	1.0712100	2	242	1898	32522	1404	2140
        13	1.0712500	2	149	1594	33542	1266	1743
        14	1.0712900	2	114	1266	32932	1093	1380
*stopped by user: 02/03/2023 16:47:38
