*Begin rocking: 06/03/2023 11:12:09
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6738200	5	3	1	70650	84	4
         1	1.6738500	5	3	2	71986	89	5
         2	1.6739000	5	1	3	72178	90	4
         3	1.6739500	5	3	5	71977	112	8
         4	1.6740000	5	6	4	71306	126	10
         5	1.6740500	5	6	6	70967	129	12
         6	1.6740900	5	4	0	71163	165	4
         7	1.6741700	5	6	6	71097	177	12
         8	1.6742000	5	9	7	72598	215	16
         9	1.6742600	5	11	5	71762	242	16
        10	1.6743000	5	20	5	71532	262	25
        11	1.6743500	5	35	16	71423	312	51
        12	1.6744100	5	52	36	72369	386	88
        13	1.6744600	5	81	77	71204	546	158
        14	1.6745100	5	104	142	71274	589	246
        15	1.6745600	5	142	232	71093	679	374
        16	1.6746000	5	189	301	72083	752	490
        17	1.6746500	5	202	416	71646	729	618
        18	1.6747100	5	218	439	72107	870	657
        19	1.6747400	5	243	491	72282	920	734
        20	1.6748000	5	228	469	70017	918	697
        21	1.6748500	5	211	417	71759	903	628
        22	1.6749000	5	205	302	70667	908	507
        23	1.6749600	5	195	270	71503	941	465
        24	1.6749900	5	203	226	71659	835	429
        25	1.6750500	5	170	210	72517	888	380
        26	1.6751000	5	190	284	72412	857	474
        27	1.6751500	5	217	347	71309	890	564
        28	1.6752000	5	204	407	71838	855	611
        29	1.6752600	5	243	450	72502	826	693
        30	1.6753000	5	242	447	71224	754	689
        31	1.6753500	5	238	386	71802	761	624
        32	1.6754000	5	202	353	72167	791	555
        33	1.6754500	5	188	299	71320	628	487
        34	1.6755000	5	149	248	71474	634	397
        35	1.6755500	5	115	133	72207	549	248
        36	1.6756200	5	83	64	72969	409	147
*stopped by user: 06/03/2023 11:16:17
