*Begin rocking: 06/03/2023 14:22:16
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6735200	5	2	1	73276	98	3
         1	1.6735500	5	1	5	72465	88	6
         2	1.6736100	5	7	0	73353	105	7
         3	1.6736600	5	9	6	72763	125	15
         4	1.6737000	5	10	6	73800	133	16
         5	1.6737500	5	11	8	72382	171	19
         6	1.6738000	5	10	16	73004	196	26
         7	1.6738400	5	23	18	72686	229	41
         8	1.6739100	5	28	19	72959	273	47
         9	1.6739500	5	36	46	72552	293	82
        10	1.6740000	5	65	80	72174	375	145
        11	1.6740500	5	104	101	72209	427	205
        12	1.6741000	5	103	163	72839	499	266
        13	1.6741500	5	129	223	72992	525	352
        14	1.6742000	5	120	294	73153	605	414
        15	1.6742500	5	200	329	72147	576	529
        16	1.6743100	5	184	392	72930	585	576
        17	1.6743600	5	190	403	72398	605	593
        18	1.6744000	5	190	342	73294	564	532
        19	1.6744600	5	152	299	72016	560	451
        20	1.6745100	5	144	215	72973	499	359
        21	1.6745500	5	132	170	71789	484	302
        22	1.6746000	5	93	127	72186	420	220
        23	1.6746500	5	82	107	72129	406	189
        24	1.6747100	5	66	82	71759	354	148
        25	1.6747500	5	41	30	72395	368	71
        26	1.6748100	5	18	11	72945	278	29
        27	1.6748500	5	16	12	71886	249	28
        28	1.6749000	5	22	11	72948	223	33
        29	1.6749500	5	9	14	71216	242	23
        30	1.6749900	5	26	38	72241	268	64
        31	1.6750500	5	19	23	72531	272	42
        32	1.6751100	5	19	18	72740	311	37
        33	1.6751600	5	21	18	72365	261	39
        34	1.6752100	5	23	27	71414	333	50
        35	1.6752600	5	37	48	72291	318	85
        36	1.6753100	5	59	87	71476	388	146
        37	1.6753600	5	82	101	73111	457	183
        38	1.6754100	5	99	141	72302	506	240
        39	1.6754400	5	136	204	72946	553	340
        40	1.6755000	5	139	259	71639	554	398
        41	1.6755500	5	149	354	71792	610	503
        42	1.6756000	5	187	375	72405	642	562
        43	1.6756500	5	182	388	71165	616	570
        44	1.6757000	5	196	389	71475	596	585
        45	1.6757600	5	186	310	72583	564	496
        46	1.6758000	5	201	261	71869	533	462
        47	1.6758600	5	140	183	71971	500	323
        48	1.6759100	5	119	150	71906	457	269
        49	1.6759500	5	95	95	71728	378	190
        50	1.6760100	5	67	73	72145	345	140
        51	1.6760500	5	41	48	72056	313	89
        52	1.6761100	5	31	24	72314	245	55
        53	1.6761600	5	26	13	71877	216	39
        54	1.6762000	5	20	6	73260	164	26
        55	1.6762500	5	16	10	72637	156	26
        56	1.6763000	5	9	9	72681	149	18
        57	1.6763500	5	7	8	72120	109	15
        58	1.6764100	5	4	6	72538	116	10
        59	1.6764600	5	2	3	72943	100	5
*stopped by user: 06/03/2023 14:29:03
