*Begin rocking: 04/03/2023 11:31:47
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2503300	5	1	143	72454	1	144
         1	1.2503700	5	7	206	70255	0	213
         2	1.2504200	5	3	210	70820	1	213
         3	1.2504900	5	8	251	71531	1	259
         4	1.2505300	5	7	283	70988	0	290
         5	1.2505600	5	18	376	70429	0	394
         6	1.2506200	5	22	413	71098	1	435
         7	1.2506500	5	42	480	70638	1	522
         8	1.2507300	5	61	629	70098	1	690
         9	1.2507800	5	112	706	70401	0	818
        10	1.2508200	5	150	713	71495	0	863
        11	1.2508900	5	240	799	70875	0	1039
        12	1.2509200	5	316	850	71630	1	1166
        13	1.2509600	5	359	845	71242	1	1204
        14	1.2510300	5	450	753	70244	0	1203
        15	1.2510800	5	460	726	70680	0	1186
        16	1.2511300	5	427	739	72191	0	1166
        17	1.2511700	5	400	713	71203	2	1113
        18	1.2512200	5	342	756	71005	1	1098
        19	1.2512700	5	276	708	71155	1	984
        20	1.2513300	5	213	621	70960	0	834
        21	1.2513900	5	130	591	71494	0	721
        22	1.2514300	5	90	449	71528	3	539
        23	1.2514700	5	52	399	71118	1	451
        24	1.2515200	5	41	370	71658	0	411
        25	1.2515700	5	32	325	70717	1	357
*stopped by user: 04/03/2023 11:34:42
