*Begin rocking: 30/03/2023 14:31:04
*Points: 0
*
*notes: 
*Rho-Axis: 9.240
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6720600	5	4	9	60214	223	13
         1	1.6720400	5	8	15	63565	215	23
         2	1.6721000	5	8	20	65538	256	28
         3	1.6721500	5	13	19	65219	263	32
         4	1.6722000	5	14	38	64366	336	52
         5	1.6722600	5	25	51	64150	427	76
         6	1.6723000	5	46	82	63211	474	128
         7	1.6723500	5	50	136	64742	588	186
         8	1.6724100	5	56	232	60624	638	288
         9	1.6724500	5	52	312	57815	672	364
*stopped by user: 30/03/2023 14:32:10
