*Begin rocking: 30/03/2023 11:12:45
*Points: 0
*
*notes: 
*Rho-Axis: 9.240
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6718200	5	3	2	56606	54	5
         1	1.6720500	5	5	4	54112	69	9
         2	1.6721000	5	1	6	56880	84	7
         3	1.6721500	5	4	7	56800	104	11
         4	1.6722000	5	10	1	56607	116	11
         5	1.6722600	5	11	12	56399	132	23
         6	1.6723100	5	14	15	57724	167	29
         7	1.6723500	5	15	13	55809	169	28
         8	1.6724100	5	23	19	57293	227	42
         9	1.6724500	5	47	24	52513	258	71
        10	1.6725000	5	56	29	54124	251	85
        11	1.6725500	5	60	69	59799	347	129
        12	1.6726000	5	64	105	56007	379	169
        13	1.6726500	5	95	145	52182	426	240
        14	1.6727100	5	146	198	55903	475	344
        15	1.6727400	5	152	251	57288	515	403
        16	1.6728100	5	165	314	56403	560	479
        17	1.6728600	5	174	326	55645	564	500
        18	1.6729000	5	152	298	48846	551	450
        19	1.6729600	5	184	288	55878	508	472
        20	1.6730000	5	174	262	56965	538	436
        21	1.6730500	5	131	268	57100	500	399
        22	1.6731100	5	94	159	57046	488	253
        23	1.6731600	5	93	80	56653	464	173
        24	1.6732000	5	88	50	57065	466	138
        25	1.6732500	5	68	76	58318	476	144
        26	1.6733000	5	65	58	56720	473	123
        27	1.6733500	5	72	47	57207	420	119
        28	1.6734000	5	75	80	56332	457	155
        29	1.6734500	5	84	103	56802	505	187
        30	1.6735100	5	104	179	56774	542	283
        31	1.6735500	5	141	217	55922	567	358
        32	1.6736000	5	142	292	57327	553	434
        33	1.6736700	5	189	326	58091	515	515
        34	1.6737000	5	152	331	55159	544	483
        35	1.6737700	5	172	354	58426	480	526
        36	1.6738000	5	159	267	57082	475	426
        37	1.6738500	5	152	235	56589	426	387
        38	1.6738900	5	113	168	59044	393	281
        39	1.6739600	5	89	117	58195	341	206
        40	1.6740200	5	68	68	56588	287	136
        41	1.6740500	5	45	35	57813	278	80
        42	1.6741100	5	36	21	51671	221	57
        43	1.6741600	5	22	18	57086	202	40
        44	1.6742000	5	16	11	57669	199	27
        45	1.6742600	5	14	8	58452	125	22
        46	1.6743000	5	12	9	54885	117	21
        47	1.6743600	5	9	2	56106	116	11
        48	1.6744100	5	4	1	57595	87	5
        49	1.6744600	5	4	3	56826	91	7
        50	1.6745100	5	2	2	56842	72	4
        51	1.6745400	5	0	1	57127	61	1
        52	1.6746100	5	2	5	56433	53	7
        53	1.6746500	5	0	4	56401	55	4
        54	1.6747000	5	2	0	56897	53	2
        55	1.6747500	5	3	0	57293	32	3
        56	1.6748000	5	0	1	57039	35	1
        57	1.6748500	5	3	1	56548	43	4
        58	1.6749000	5	3	0	56933	45	3
        59	1.6749500	5	0	1	56006	35	1
        60	1.6750000	5	1	0	57524	33	1
        61	1.6750500	5	0	1	56144	22	1
        62	1.6751100	5	0	1	56720	29	1
        63	1.6751600	5	0	2	55829	26	2
        64	1.6752000	5	1	0	58014	37	1
        65	1.6752700	5	0	0	55273	25	0
        66	1.6753000	5	1	4	56799	14	5
        67	1.6753500	5	1	2	57144	27	3
        68	1.6754000	5	1	0	57407	20	1
        69	1.6754600	5	0	1	55981	18	1
        70	1.6755000	5	1	2	56185	22	3
        71	1.6755400	5	0	1	56977	17	1
        72	1.6756000	5	0	3	58692	15	3
        73	1.6756700	5	1	1	56404	18	2
        74	1.6757100	5	1	1	57638	12	2
        75	1.6757600	5	0	2	56433	12	2
        76	1.6758200	5	0	2	57105	13	2
        77	1.6758500	5	0	2	57773	15	2
        78	1.6759000	5	0	2	56770	16	2
*stopped by user: 30/03/2023 11:21:41
