*Begin rocking: 30/03/2023 11:52:13
*Points: 0
*
*notes: 
*Rho-Axis: 9.240
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6720100	5	16	9	55233	135	25
         1	1.6720600	5	5	10	54876	178	15
         2	1.6721000	5	14	9	54913	196	23
         3	1.6721600	5	28	12	54357	228	40
         4	1.6722000	5	21	31	55397	296	52
         5	1.6722500	5	32	51	55598	362	83
         6	1.6722900	5	66	42	54039	406	108
         7	1.6723600	5	99	90	54058	453	189
         8	1.6724000	5	122	176	55489	500	298
         9	1.6724500	5	145	211	53795	627	356
        10	1.6725000	5	188	289	54564	651	477
        11	1.6725500	5	200	342	53402	731	542
        12	1.6726100	5	221	458	53344	739	679
        13	1.6726500	5	262	450	55284	682	712
        14	1.6727000	5	220	486	54572	720	706
        15	1.6727500	5	231	438	54154	679	669
        16	1.6727900	5	175	318	55347	619	493
        17	1.6728400	5	160	261	54685	664	421
        18	1.6729000	5	128	208	54621	600	336
        19	1.6729600	5	126	153	54631	498	279
        20	1.6730100	5	106	163	54507	508	269
        21	1.6730500	5	79	102	54518	456	181
        22	1.6731100	5	62	55	54828	363	117
        23	1.6731500	5	42	19	54157	365	61
        24	1.6732100	5	21	18	54589	320	39
        25	1.6732500	5	21	20	53900	359	41
        26	1.6733000	5	38	60	54899	349	98
        27	1.6733500	5	47	69	54629	393	116
        28	1.6734000	5	34	32	54050	402	66
        29	1.6734600	5	28	28	54621	337	56
        30	1.6735100	5	30	56	54677	394	86
        31	1.6735500	5	45	81	54681	464	126
        32	1.6736000	5	69	107	54287	493	176
        33	1.6736400	5	111	163	55725	536	274
        34	1.6736900	5	119	197	52637	622	316
        35	1.6737500	5	173	310	54612	683	483
        36	1.6738000	5	188	332	55738	756	520
        37	1.6738500	5	226	434	54090	740	660
        38	1.6739100	5	234	467	54051	715	701
        39	1.6739500	5	220	479	55821	718	699
        40	1.6740100	5	251	431	54048	652	682
        41	1.6740500	5	197	379	53661	600	576
        42	1.6741100	5	178	288	54266	550	466
        43	1.6741600	5	146	223	53629	506	369
        44	1.6742100	5	94	133	54123	427	227
        45	1.6742600	5	86	65	54170	374	151
        46	1.6742900	5	56	60	53376	348	116
        47	1.6743500	5	48	31	53825	288	79
        48	1.6744000	5	25	29	55225	238	54
        49	1.6744500	5	26	9	54421	202	35
        50	1.6745100	5	20	9	54554	171	29
        51	1.6745500	5	11	10	54214	151	21
        52	1.6746100	5	8	8	53097	134	16
*stopped by user: 30/03/2023 11:58:08
