*Begin rocking: 03/03/2023 09:45:10
*Points: 0
*
*notes: 
*Rho-Axis: 9.125
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.2604700	4	30	12	54362	621	42
         1	1.2604900	4	30	10	54527	651	40
         2	1.2605600	4	57	15	54239	768	72
         3	1.2605900	4	74	15	55458	897	89
         4	1.2606500	4	133	62	54407	1118	195
         5	1.2606900	4	196	77	54256	1346	273
         6	1.2607500	4	335	245	54100	1674	580
         7	1.2608200	4	475	412	54548	2023	887
         8	1.2608600	4	608	697	53854	2276	1305
         9	1.2609000	4	841	1134	53708	2595	1975
        10	1.2609500	4	972	1494	53410	2887	2466
        11	1.2610100	4	1081	1727	52973	2951	2808
        12	1.2610400	4	1005	1878	55169	2996	2883
        13	1.2611000	4	1084	1914	53488	3013	2998
        14	1.2611400	4	982	1769	54849	2903	2751
        15	1.2612100	4	940	1488	53792	2802	2428
        16	1.2612500	4	760	1217	53650	2601	1977
        17	1.2613000	4	548	828	55180	2310	1376
        18	1.2613500	4	427	555	54181	2028	982
*stopped by user: 03/03/2023 09:47:00
