*Begin rocking: 06/03/2023 13:52:00
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6735400	5	5	5	69286	85	10
         1	1.6735600	5	3	0	72803	101	3
         2	1.6736000	5	4	3	75576	115	7
         3	1.6736500	5	6	2	70865	116	8
         4	1.6736900	5	8	7	68184	152	15
         5	1.6737500	5	11	4	64891	174	15
         6	1.6738100	5	22	8	68234	191	30
         7	1.6738500	5	17	18	72903	248	35
         8	1.6739000	5	37	28	73610	268	65
         9	1.6739500	5	46	33	72369	307	79
        10	1.6740000	5	60	68	72828	380	128
        11	1.6740500	5	71	100	72363	392	171
        12	1.6741000	5	124	157	72098	482	281
        13	1.6741400	5	116	227	71946	507	343
        14	1.6742200	5	145	305	67182	599	450
        15	1.6742600	5	188	342	74518	601	530
        16	1.6743000	5	171	383	76566	601	554
        17	1.6743600	5	189	397	66539	646	586
        18	1.6744000	5	170	373	68198	599	543
        19	1.6744500	5	153	299	68021	559	452
        20	1.6745100	5	146	246	67556	479	392
        21	1.6745500	5	140	150	67330	491	290
        22	1.6746100	5	99	150	67282	434	249
        23	1.6746600	5	85	89	68284	445	174
        24	1.6747000	5	63	98	55622	386	161
        25	1.6747600	5	56	41	73611	315	97
        26	1.6748000	5	35	19	71993	254	54
        27	1.6748500	5	20	9	72090	235	29
        28	1.6749000	5	9	6	71069	236	15
        29	1.6749500	5	15	12	84850	244	27
        30	1.6750100	5	39	40	83614	263	79
        31	1.6750500	5	30	45	83526	245	75
        32	1.6751100	5	21	8	83229	259	29
        33	1.6751500	5	20	13	84358	290	33
        34	1.6752000	5	22	20	83637	298	42
        35	1.6752500	5	36	34	83508	330	70
        36	1.6753000	5	66	58	84117	379	124
        37	1.6753600	5	69	98	72488	420	167
        38	1.6754000	5	104	159	73772	486	263
        39	1.6754500	5	115	197	75747	516	312
        40	1.6755100	5	161	264	71630	554	425
        41	1.6755500	5	186	337	74126	590	523
        42	1.6756100	5	162	371	74004	593	533
        43	1.6756500	5	187	387	74107	644	574
        44	1.6757100	5	211	368	73951	583	579
        45	1.6757600	5	182	329	73685	583	511
        46	1.6758000	5	175	289	75216	541	464
        47	1.6758600	5	153	210	67191	499	363
        48	1.6759000	5	127	157	75865	443	284
        49	1.6759500	5	105	131	74461	394	236
        50	1.6760100	5	73	87	73106	330	160
        51	1.6760500	5	52	46	71172	316	98
        52	1.6761000	5	40	28	68683	310	68
        53	1.6761600	5	23	21	70065	226	44
        54	1.6762100	5	19	15	73712	201	34
        55	1.6762500	5	17	4	74237	156	21
        56	1.6763000	5	12	10	73348	138	22
        57	1.6763500	5	4	3	74518	121	7
        58	1.6764000	5	5	5	74304	114	10
        59	1.6764500	5	6	10	74500	83	16
        60	1.6765100	5	4	2	73921	72	6
        61	1.6765500	5	3	3	72876	76	6
        62	1.6766000	5	2	2	74416	75	4
*stopped by user: 06/03/2023 13:59:05
