*Begin rocking: 30/03/2023 10:22:55
*Points: 0
*
*notes: 
*Rho-Axis: 9.240
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6720100	5	6	4	56458	137	10
         1	1.6720500	5	9	12	55270	125	21
         2	1.6721000	5	9	11	54942	149	20
         3	1.6721600	5	4	8	56177	162	12
         4	1.6721900	5	21	9	56156	209	30
         5	1.6722300	5	29	12	54503	230	41
         6	1.6723000	5	39	27	55270	270	66
         7	1.6723600	5	57	46	56048	350	103
         8	1.6724000	5	59	74	56414	395	133
         9	1.6724600	5	110	118	54993	445	228
        10	1.6725100	5	108	173	57121	472	281
        11	1.6725500	5	164	198	55272	534	362
        12	1.6726000	5	145	281	55182	590	426
        13	1.6726600	5	191	324	54713	613	515
        14	1.6727000	5	163	351	56146	648	514
        15	1.6727500	5	204	362	54338	644	566
        16	1.6728000	5	166	411	56109	639	577
        17	1.6728600	5	160	315	55472	657	475
        18	1.6729200	5	151	262	55468	578	413
        19	1.6729500	5	165	254	55649	562	419
        20	1.6730100	5	117	200	54889	591	317
        21	1.6730600	5	91	139	56065	489	230
        22	1.6731000	5	84	68	56093	441	152
        23	1.6731600	5	61	37	55755	466	98
        24	1.6732000	5	65	57	56081	477	122
        25	1.6732500	5	77	72	55401	438	149
        26	1.6733000	5	69	60	55181	483	129
        27	1.6733600	5	73	65	54715	514	138
        28	1.6734000	5	65	92	56693	522	157
        29	1.6734600	5	105	166	55147	580	271
        30	1.6735000	5	138	211	55305	583	349
        31	1.6735400	5	128	286	55585	618	414
        32	1.6736200	5	202	345	54957	659	547
        33	1.6736500	5	202	350	56052	638	552
        34	1.6737000	5	214	389	54864	711	603
        35	1.6737500	5	190	408	55349	653	598
        36	1.6738000	5	214	381	55687	583	595
        37	1.6738500	5	194	336	56128	539	530
        38	1.6739100	5	163	282	56059	531	445
        39	1.6739500	5	141	175	55784	473	316
        40	1.6740200	5	95	141	55684	392	236
        41	1.6740400	5	71	88	55391	374	159
        42	1.6741100	5	65	32	55921	281	97
        43	1.6741500	5	47	31	55513	269	78
        44	1.6742100	5	22	12	54773	228	34
        45	1.6742600	5	13	10	56351	227	23
        46	1.6743100	5	18	6	55800	150	24
        47	1.6743500	5	4	2	56308	139	6
        48	1.6744100	5	1	3	55562	120	4
        49	1.6744400	5	2	2	55423	119	4
*stopped by user: 30/03/2023 10:28:31
