*Begin rocking: 06/03/2023 12:01:34
*Points: 0
*
*notes: 
*Rho-Axis: 9.180
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	1.6740300	5	5	2	75260	136	7
         1	1.6740500	5	8	12	76626	163	20
         2	1.6740900	5	9	7	66435	167	16
         3	1.6741500	5	10	9	78026	193	19
         4	1.6742000	5	22	17	76890	229	39
         5	1.6742500	5	32	28	77735	280	60
         6	1.6743000	5	42	32	78614	323	74
         7	1.6743500	5	54	60	78931	373	114
         8	1.6744100	5	81	98	78388	494	179
         9	1.6744500	5	112	183	70825	571	295
        10	1.6745100	5	151	240	75538	543	391
        11	1.6745500	5	153	301	75729	620	454
        12	1.6746000	5	175	401	78029	610	576
        13	1.6746400	5	181	403	73127	627	584
        14	1.6747000	5	192	430	76368	661	622
        15	1.6747500	5	211	390	77050	705	601
        16	1.6748000	5	167	325	77443	687	492
        17	1.6748600	5	129	228	77377	617	357
        18	1.6749000	5	126	125	76903	604	251
        19	1.6749600	5	109	99	76674	585	208
        20	1.6750200	5	86	65	77470	575	151
        21	1.6750500	5	78	75	76819	558	153
        22	1.6751000	5	75	68	77498	601	143
        23	1.6751500	5	100	129	77807	618	229
        24	1.6752100	5	137	183	78175	646	320
        25	1.6752600	5	141	258	76581	624	399
        26	1.6753100	5	163	350	77223	673	513
        27	1.6753400	5	174	376	77459	671	550
        28	1.6754100	5	196	392	78066	676	588
        29	1.6754500	5	201	375	79004	635	576
        30	1.6755000	5	192	366	77522	658	558
        31	1.6755500	5	177	260	77861	565	437
        32	1.6756100	5	158	193	77412	488	351
        33	1.6756600	5	109	111	77929	434	220
        34	1.6757100	5	75	83	77938	407	158
        35	1.6757500	5	51	46	77827	353	97
        36	1.6758000	5	35	32	76651	321	67
        37	1.6758700	5	34	21	78117	236	55
        38	1.6759000	5	21	11	77912	231	32
        39	1.6759600	5	20	12	77566	181	32
        40	1.6760000	5	9	4	78585	159	13
        41	1.6760400	5	4	3	78061	115	7
        42	1.6761100	5	6	4	79137	124	10
*stopped by user: 06/03/2023 12:06:24
